30-Jul-2014 12:34:31
D:\Secondlife-32\Matlab\BeadSynthesizerV3.0\Scripts\SynthesisLog_20140730-01.txt
BEAD PRODUCTION LOG
Chip serial code: BS3.0B-PMF-06.12.14-ch02
Mixer cleaning time = 6.00 sec
Mixing time = 1.00 min 45.00 sec
Drop stabilization time = 45.00 sec
UV polymerization time = 2.00 min 30.00 sec
Polymerization channel = Polymerization
Resistances Mixer 1 = [Sm, Dy, Tm, CeTb, Eu, mix] [14.52  14.35  14.86  15.75  14.00   0.61]
Resistances Mix2r 2 = [Sm, Dy, Tm, CeTb, Eu, mix] [14.97  14.74  15.90  14.00  14.00   0.29]
Oil: ch = 3, press = 9.00 psi
Push Water: ch = 2, press = 5.50 psi
Lanthanide MFCS Channels: [Sm, Dy, Tm, CeTb, Eu]  [6,  7,  4,  1,  5,]
Lanthanide Valves: [Sm, Dy, Tm, CeTb, Eu]  [C2,  C3,  C4,  C6,  C1]
Mixer 1
Code#	Flow_Sm	Flow_Dy	Flow_Tm	Flow_CeTb	Flow_Eu	P_Sm	P_Dy	P_Tm	P_CeTb	P_Eu
30-Jul-2014 14:19:39 Setting valves: 11 to 1
30-Jul-2014 14:19:39 Setting valves: 11 to 0
30-Jul-2014 14:19:39 Setting valves: 11 to 1
30-Jul-2014 14:19:39 Setting valves: 11 to 0
30-Jul-2014 14:19:40 Setting valves: 11 to 1
30-Jul-2014 14:19:40 Setting valves: 11 to 0
30-Jul-2014 14:19:40 Setting valves: 11 to 1
30-Jul-2014 14:19:42 Setting valves: 11 to 0
30-Jul-2014 14:19:43 Setting valves: 11 to 1
30-Jul-2014 14:19:43 Setting valves: 11 to 0
30-Jul-2014 14:19:45 Setting valves: 11 to 1
30-Jul-2014 14:19:45 Setting valves: 11 to 0
30-Jul-2014 14:19:46 Setting valves: 11 to 1
30-Jul-2014 14:19:47 Setting valves: 11 to 0
30-Jul-2014 14:19:48 Setting valves: 11 to 1
30-Jul-2014 14:19:49 Setting valves: 11 to 0
30-Jul-2014 14:19:51 Setting valves: 11 to 1
30-Jul-2014 14:19:53 Setting valves: 11 to 0
30-Jul-2014 14:19:54 Setting valves: 11 to 1
30-Jul-2014 14:19:55 Setting valves: 11 to 0
30-Jul-2014 14:19:55 Setting valves: 11 to 1
30-Jul-2014 14:19:56 Setting valves: 11 to 0
30-Jul-2014 14:19:56 Setting valves: 11 to 1
30-Jul-2014 14:19:57 Setting valves: 10 to 0
30-Jul-2014 14:19:59 Setting valves: 10 to 1
30-Jul-2014 14:20:00 Setting valves: 10 to 0
30-Jul-2014 14:20:01 Setting valves: 10 to 1
30-Jul-2014 14:20:02 Setting valves: 11 to 0
30-Jul-2014 14:20:04 Setting valves: 11 to 1
30-Jul-2014 14:20:05 Setting valves: 10 to 0
30-Jul-2014 14:20:07 Setting valves: 10 to 1
30-Jul-2014 14:20:08 Setting valves: 11 to 0
30-Jul-2014 14:20:12 Setting valves: 11 to 1
30-Jul-2014 14:20:13 Setting valves: 10 to 0
30-Jul-2014 14:20:18 Setting valves: 10 to 1
30-Jul-2014 14:20:18 Setting valves: 11 to 0
30-Jul-2014 14:20:22 Setting valves: 11 to 1
30-Jul-2014 14:20:23 Setting valves: 10 to 0
30-Jul-2014 14:20:26 Setting valves: 10 to 1
30-Jul-2014 14:20:26 Setting valves: 11 to 0
30-Jul-2014 14:20:29 Setting valves: 11 to 1
30-Jul-2014 14:20:30 Setting valves: 10 to 0
30-Jul-2014 14:20:33 Setting valves: 10 to 1
30-Jul-2014 14:20:34 Setting valves: 11 to 0
30-Jul-2014 14:20:36 Setting valves: 11 to 1
30-Jul-2014 14:20:37 Setting valves: 10 to 0
30-Jul-2014 14:20:40 Setting valves: 10 to 1
30-Jul-2014 14:20:41 Setting valves: 11 to 0
30-Jul-2014 14:20:44 Setting valves: 11 to 1
30-Jul-2014 14:20:45 Setting valves: 11 to 0
30-Jul-2014 14:20:47 Setting valves: 11 to 1
30-Jul-2014 14:20:48 Setting valves: 10 to 0
30-Jul-2014 14:20:53 Setting valves: 10 to 1
30-Jul-2014 14:20:54 Setting valves: 10 to 0
30-Jul-2014 14:20:56 Setting valves: 10 to 1
30-Jul-2014 14:20:57 Setting valves: 10 to 0
30-Jul-2014 14:20:58 Setting valves: 10 to 1
30-Jul-2014 14:20:59 Setting valves: 10 to 0
30-Jul-2014 14:21:00 Setting valves: 10 to 1
30-Jul-2014 14:21:01 Setting valves: 10 to 0
30-Jul-2014 14:21:02 Setting valves: 34 to 1
30-Jul-2014 14:21:03 Setting valves: 10 to 1
30-Jul-2014 14:21:04 Setting valves: 10 to 0
30-Jul-2014 14:21:05 Setting valves: 10 to 1
30-Jul-2014 14:21:06 Setting valves: 10 to 0
30-Jul-2014 14:21:11 Setting valves: 10 to 1
30-Jul-2014 14:21:21 Setting valves: 10 to 0
30-Jul-2014 14:21:42 Setting valves: 34 to 0
30-Jul-2014 14:21:42 Setting valves: 34 to 1
30-Jul-2014 14:21:42 Setting valves: 34 to 0
30-Jul-2014 14:21:43 Setting valves: 34 to 1
30-Jul-2014 14:21:43 Setting valves: 34 to 0
30-Jul-2014 14:21:43 Setting valves: 34 to 1
30-Jul-2014 14:21:43 Setting valves: 34 to 0
30-Jul-2014 14:21:43 Setting valves: 34 to 1
30-Jul-2014 14:21:44 Setting valves: 34 to 0
30-Jul-2014 14:21:45 Setting valves: 10 to 1
30-Jul-2014 14:21:45 Setting valves: 10 to 0
30-Jul-2014 14:21:45 Setting valves: 10 to 1
30-Jul-2014 14:21:46 Setting valves: 10 to 0
30-Jul-2014 14:21:46 Setting valves: 10 to 1
30-Jul-2014 14:21:46 Setting valves: 10 to 0
30-Jul-2014 14:21:47 Setting valves: 10 to 1
30-Jul-2014 14:21:48 Setting valves: 10 to 0
30-Jul-2014 14:21:49 Setting valves: 10 to 1
30-Jul-2014 14:21:49 Setting valves: 11 to 0
30-Jul-2014 14:21:51 Setting valves: 11 to 1
30-Jul-2014 14:21:56 Setting valves: 11 to 0
30-Jul-2014 14:21:56 Error: expected to set values 0 read back 1
30-Jul-2014 14:21:56 Retried setting valves; succeeded!
30-Jul-2014 14:22:13 Setting valves: 11 to 1
30-Jul-2014 14:22:13 Setting valves: 11 to 0
30-Jul-2014 14:22:14 Setting valves: 11 to 1
30-Jul-2014 14:22:15 Setting valves: 10 to 0
30-Jul-2014 14:22:21 Setting valves: 10 to 1
30-Jul-2014 14:22:23 Setting valves: 10 to 0
30-Jul-2014 14:22:32 Setting valves: 10 to 1
30-Jul-2014 14:22:33 Setting valves: 10 to 0
30-Jul-2014 14:22:33 Setting valves: 10 to 1
30-Jul-2014 14:22:33 Setting valves: 10 to 0
30-Jul-2014 14:22:33 Setting valves: 10 to 1
30-Jul-2014 14:22:33 Setting valves: 10 to 0
30-Jul-2014 14:22:34 Setting valves: 10 to 1
30-Jul-2014 14:22:34 Setting valves: 10 to 0
30-Jul-2014 14:22:34 Setting valves: 10 to 1
30-Jul-2014 14:22:34 Setting valves: 10 to 0
30-Jul-2014 14:22:35 Setting valves: 10 to 1
30-Jul-2014 14:22:35 Setting valves: 10 to 0
30-Jul-2014 14:22:35 Setting valves: 10 to 1
30-Jul-2014 14:22:35 Setting valves: 10 to 0
30-Jul-2014 14:22:35 Setting valves: 10 to 1
30-Jul-2014 14:22:36 Setting valves: 10 to 0
30-Jul-2014 14:22:36 Setting valves: 10 to 1
30-Jul-2014 14:22:36 Setting valves: 10 to 0
30-Jul-2014 14:22:36 Setting valves: 10 to 1
30-Jul-2014 14:22:36 Setting valves: 10 to 0
30-Jul-2014 14:22:37 Setting valves: 10 to 1
30-Jul-2014 14:22:37 Setting valves: 10 to 0
30-Jul-2014 14:22:37 Setting valves: 10 to 1
30-Jul-2014 14:22:38 Setting valves: 10 to 0
30-Jul-2014 14:22:38 Setting valves: 10 to 1
30-Jul-2014 14:22:38 Setting valves: 10 to 0
30-Jul-2014 14:22:38 Setting valves: 10 to 1
30-Jul-2014 14:22:39 Setting valves: 10 to 0
30-Jul-2014 14:22:39 Setting valves: 10 to 1
30-Jul-2014 14:22:39 Setting valves: 10 to 0
30-Jul-2014 14:22:39 Setting valves: 10 to 1
30-Jul-2014 14:22:40 Setting valves: 10 to 0
30-Jul-2014 14:22:40 Setting valves: 10 to 1
30-Jul-2014 14:22:40 Setting valves: 10 to 0
30-Jul-2014 14:22:40 Setting valves: 10 to 1
30-Jul-2014 14:22:40 Setting valves: 10 to 0
30-Jul-2014 14:22:41 Setting valves: 10 to 1
30-Jul-2014 14:22:41 Setting valves: 10 to 0
30-Jul-2014 14:22:41 Setting valves: 10 to 1
30-Jul-2014 14:22:41 Setting valves: 10 to 0
30-Jul-2014 14:22:42 Setting valves: 10 to 1
30-Jul-2014 14:22:42 Setting valves: 10 to 0
30-Jul-2014 14:22:42 Setting valves: 10 to 1
30-Jul-2014 14:22:42 Setting valves: 10 to 0
30-Jul-2014 14:22:42 Setting valves: 10 to 1
30-Jul-2014 14:22:43 Setting valves: 10 to 0
30-Jul-2014 14:22:43 Setting valves: 10 to 1
30-Jul-2014 14:22:43 Setting valves: 10 to 0
30-Jul-2014 14:22:43 Setting valves: 10 to 1
30-Jul-2014 14:22:44 Setting valves: 10 to 0
30-Jul-2014 14:22:44 Setting valves: 10 to 1
30-Jul-2014 14:22:57 Setting valves: 25 to 1
30-Jul-2014 14:22:58 Setting valves: 18 to 1
30-Jul-2014 14:22:59 Setting valves: 10 to 0
30-Jul-2014 14:23:12 Setting valves: 10 to 1
30-Jul-2014 14:23:14 Setting valves: 9 to 0
30-Jul-2014 14:23:16 Setting valves: 9 to 1
30-Jul-2014 14:23:17 Setting valves: 8 to 0
30-Jul-2014 14:23:19 Setting valves: 8 to 1
30-Jul-2014 14:23:19 Setting valves: 9 to 0
30-Jul-2014 14:23:20 Setting valves: 9 to 1
30-Jul-2014 14:23:21 Setting valves: 8 to 0
30-Jul-2014 14:23:22 Setting valves: 8 to 1
30-Jul-2014 14:23:27 Setting valves: 9 to 0
30-Jul-2014 14:23:49 Setting valves: 9 to 1
30-Jul-2014 14:23:49 Setting valves: 10 to 0
30-Jul-2014 14:24:34 Setting valves: 10 to 1
30-Jul-2014 14:24:35 Setting valves: 25 to 0
30-Jul-2014 14:24:38 Setting valves: 18 to 0
30-Jul-2014 14:24:39 Setting valves: 11 to 0
30-Jul-2014 14:25:43 Setting valves: 11 to 1
30-Jul-2014 14:25:43 Setting valves: 11 to 0
30-Jul-2014 14:25:44 Setting valves: 11 to 1
30-Jul-2014 14:25:44 Setting valves: 11 to 0
30-Jul-2014 14:25:45 Setting valves: 11 to 1
30-Jul-2014 14:25:47 Setting valves: 11 to 0
30-Jul-2014 14:25:47 Setting valves: 11 to 1
30-Jul-2014 14:25:48 Setting valves: 11 to 0
30-Jul-2014 14:25:48 Setting valves: 11 to 1
30-Jul-2014 14:25:49 Setting valves: 11 to 0
30-Jul-2014 14:26:09 Setting valves: 11 to 1
30-Jul-2014 14:26:09 Setting valves: 11 to 0
30-Jul-2014 14:26:09 Setting valves: 11 to 1
30-Jul-2014 14:26:10 Setting valves: 11 to 0
30-Jul-2014 14:26:10 Setting valves: 11 to 1
30-Jul-2014 14:26:11 Setting valves: 11 to 0
30-Jul-2014 14:26:11 Setting valves: 11 to 1
30-Jul-2014 14:26:12 Setting valves: 11 to 0
30-Jul-2014 14:26:12 Setting valves: 11 to 1
30-Jul-2014 14:26:12 Setting valves: 11 to 0
30-Jul-2014 14:26:12 Setting valves: 11 to 1
30-Jul-2014 14:26:13 Setting valves: 11 to 0
30-Jul-2014 14:26:13 Setting valves: 11 to 1
30-Jul-2014 14:26:13 Setting valves: 11 to 0
30-Jul-2014 14:26:13 Setting valves: 11 to 1
30-Jul-2014 14:26:14 Setting valves: 11 to 0
30-Jul-2014 14:26:14 Setting valves: 11 to 1
30-Jul-2014 14:26:14 Setting valves: 11 to 0
30-Jul-2014 14:26:14 Setting valves: 11 to 1
30-Jul-2014 14:26:14 Setting valves: 11 to 0
30-Jul-2014 14:26:15 Setting valves: 11 to 1
30-Jul-2014 14:26:15 Setting valves: 11 to 0
30-Jul-2014 14:26:15 Setting valves: 11 to 1
30-Jul-2014 14:26:15 Setting valves: 11 to 0
30-Jul-2014 14:26:15 Setting valves: 11 to 1
30-Jul-2014 14:26:16 Setting valves: 11 to 0
30-Jul-2014 14:26:16 Setting valves: 11 to 1
30-Jul-2014 14:26:16 Setting valves: 11 to 0
30-Jul-2014 14:26:16 Setting valves: 11 to 1
30-Jul-2014 14:26:16 Setting valves: 11 to 0
30-Jul-2014 14:26:17 Setting valves: 11 to 1
30-Jul-2014 14:26:17 Setting valves: 11 to 0
30-Jul-2014 14:26:17 Setting valves: 11 to 1
30-Jul-2014 14:26:17 Setting valves: 11 to 0
30-Jul-2014 14:26:17 Setting valves: 11 to 1
30-Jul-2014 14:26:18 Setting valves: 11 to 0
30-Jul-2014 14:26:18 Setting valves: 11 to 1
30-Jul-2014 14:26:18 Setting valves: 11 to 0
30-Jul-2014 14:26:18 Error: expected to set values 0 read back 1
30-Jul-2014 14:26:18 Retried setting valves; succeeded!
30-Jul-2014 14:26:18 Setting valves: 11 to 1
30-Jul-2014 14:26:19 Setting valves: 11 to 0
30-Jul-2014 14:26:19 Setting valves: 11 to 1
30-Jul-2014 14:26:20 Setting valves: 11 to 0
30-Jul-2014 14:26:20 Setting valves: 11 to 1
30-Jul-2014 14:26:21 Setting valves: 11 to 0
30-Jul-2014 14:26:21 Setting valves: 11 to 1
30-Jul-2014 14:26:32 Setting valves: 11 to 0
30-Jul-2014 14:26:33 Setting valves: 11 to 1
30-Jul-2014 14:26:35 Setting valves: 11 to 0
30-Jul-2014 14:26:35 Setting valves: 11 to 1
30-Jul-2014 14:26:36 Setting valves: 11 to 0
30-Jul-2014 14:26:36 Setting valves: 11 to 1
30-Jul-2014 14:26:36 Setting valves: 11 to 0
30-Jul-2014 14:26:37 Setting valves: 10 to 0
30-Jul-2014 14:26:49 Setting valves: 11 to 1
30-Jul-2014 14:27:27 Setting valves: 10 to 1
30-Jul-2014 14:27:28 Setting valves: 11 to 0
30-Jul-2014 14:28:22 Setting valves: 11 to 1
30-Jul-2014 14:40:14 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 14:40:15 Setting valves: 12  18 to 1  1
30-Jul-2014 14:40:15 Setting valves: 16 to 0
30-Jul-2014 14:40:15 Setting valves: 13 to 0
30-Jul-2014 14:40:31 Setting valves: 11 to 0
% Making Code # 18 = [0.11  0.00  0.05  0.00]
30-Jul-2014 14:43:50 Setting valves: 11 to 1
30-Jul-2014 14:43:50 Setting valves: 11 to 1
30-Jul-2014 14:43:51 Setting valves: 13 to 1
30-Jul-2014 14:43:51 Setting valves: 12  18 to 0  0
30-Jul-2014 14:43:51 Setting valves: 24 to 0
30-Jul-2014 14:43:52 Setting valves: 31 to 0
30-Jul-2014 14:43:59 Setting valves: 24 to 1
30-Jul-2014 14:43:59 Error: expected to set values 1 read back 0
30-Jul-2014 14:43:59 Retried setting valves; succeeded!
30-Jul-2014 14:43:59 Setting valves: 20 to 0
30-Jul-2014 14:43:59 Setting valves: 23 to 0
30-Jul-2014 14:44:00 Setting valves: 19 to 0
30-Jul-2014 14:45:45 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 14:45:46 Setting valves: 12  18 to 1  1
30-Jul-2014 14:45:46 Setting valves: 16 to 0
30-Jul-2014 14:45:46 Setting valves: 13 to 0
30-Jul-2014 14:46:03 Setting valves: 11 to 0
% Making Code # 19 = [0.11  0.00  0.15  0.00]
30-Jul-2014 14:49:21 Setting valves: 11 to 1
30-Jul-2014 14:49:21 Setting valves: 11 to 1
30-Jul-2014 14:49:22 Setting valves: 13 to 1
30-Jul-2014 14:49:22 Setting valves: 12  18 to 0  0
30-Jul-2014 14:49:22 Setting valves: 24 to 0
30-Jul-2014 14:49:23 Setting valves: 31 to 0
30-Jul-2014 14:49:30 Setting valves: 24 to 1
30-Jul-2014 14:49:30 Setting valves: 20 to 0
30-Jul-2014 14:49:30 Setting valves: 23 to 0
30-Jul-2014 14:49:31 Setting valves: 19 to 0
30-Jul-2014 14:51:16 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 14:51:17 Setting valves: 12  18 to 1  1
30-Jul-2014 14:51:17 Setting valves: 16 to 0
30-Jul-2014 14:51:17 Setting valves: 13 to 0
30-Jul-2014 14:51:34 Setting valves: 11 to 0
% Making Code # 20 = [0.11  0.00  0.35  0.00]
30-Jul-2014 14:54:52 Setting valves: 11 to 1
30-Jul-2014 14:54:52 Setting valves: 11 to 1
30-Jul-2014 14:54:53 Setting valves: 13 to 1
30-Jul-2014 14:54:53 Setting valves: 12  18 to 0  0
30-Jul-2014 14:54:53 Setting valves: 24 to 0
30-Jul-2014 14:54:54 Setting valves: 31 to 0
30-Jul-2014 14:55:01 Setting valves: 24 to 1
30-Jul-2014 14:55:01 Setting valves: 20 to 0
30-Jul-2014 14:55:01 Setting valves: 23 to 0
30-Jul-2014 14:55:02 Setting valves: 19 to 0
30-Jul-2014 14:56:48 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 14:56:48 Setting valves: 12  18 to 1  1
30-Jul-2014 14:56:48 Setting valves: 16 to 0
30-Jul-2014 14:56:49 Setting valves: 13 to 0
30-Jul-2014 14:57:05 Setting valves: 11 to 0
% Making Code # 21 = [0.11  0.00  0.77  0.00]
30-Jul-2014 14:58:25 Setting valves: 11 to 1
30-Jul-2014 14:58:27 Setting valves: 31 to 1
30-Jul-2014 14:58:28 Setting valves: 13 to 1
30-Jul-2014 14:58:29 Setting valves: 16 to 1
30-Jul-2014 14:58:29 Setting valves: 25 to 1
30-Jul-2014 14:58:48 Setting valves: 11 to 1
30-Jul-2014 14:58:48 Setting valves: 11 to 1
30-Jul-2014 14:58:48 Setting valves: 13 to 1
30-Jul-2014 14:58:49 Setting valves: 8 to 1
30-Jul-2014 14:58:49 Setting valves: 9 to 1
30-Jul-2014 14:58:49 Setting valves: 10 to 1
30-Jul-2014 14:58:49 Setting valves: 11 to 1
30-Jul-2014 14:58:49 Setting valves: 12 to 1
30-Jul-2014 14:58:49 Setting valves: 13 to 1
30-Jul-2014 14:58:49 Setting valves: 15 to 1
30-Jul-2014 14:58:49 Setting valves: 16 to 1
30-Jul-2014 14:58:49 Setting valves: 17 to 1
30-Jul-2014 14:58:49 Setting valves: 18 to 1
30-Jul-2014 14:58:49 Setting valves: 19 to 1
30-Jul-2014 14:58:49 Setting valves: 20 to 1
30-Jul-2014 14:58:49 Setting valves: 22 to 1
30-Jul-2014 14:58:49 Setting valves: 23 to 1
30-Jul-2014 14:58:49 Setting valves: 24 to 1
30-Jul-2014 14:58:49 Setting valves: 25 to 1
30-Jul-2014 14:58:49 Setting valves: 26 to 1
30-Jul-2014 14:58:49 Setting valves: 27 to 1
30-Jul-2014 14:58:49 Setting valves: 28 to 1
30-Jul-2014 14:58:49 Setting valves: 29 to 1
30-Jul-2014 14:58:49 Setting valves: 30 to 1
30-Jul-2014 14:58:49 Setting valves: 31 to 1
30-Jul-2014 14:58:49 Setting valves: 32 to 1
30-Jul-2014 14:58:49 Setting valves: 33 to 1
30-Jul-2014 14:58:49 Setting valves: 34 to 1
% STOPPED!
