30-Jul-2014 19:09:09
D:\Secondlife-32\Matlab\BeadSynthesizerV3.0\Scripts\SynthesisLog_20140730-03.txt
BEAD PRODUCTION LOG
Chip serial code: BS3.0-PMF-07.30.14-ch01
Mixer cleaning time = 6.00 sec
Mixing time = 1.00 min 45.00 sec
Drop stabilization time = 30.00 sec
UV polymerization time = 2.00 min 30.00 sec
Polymerization channel = Polymerization
Resistances Mixer 1 = [Sm, Dy, Tm, CeTb, Eu, mix] [14.47  14.37  14.47  16.82  14.00   0.74]
Resistances Mix2r 2 = [Sm, Dy, Tm, CeTb, Eu, mix] [14.97  14.74  15.90  14.00  14.00   0.29]
Oil: ch = 3, press = 9.00 psi
Push Water: ch = 2, press = 5.50 psi
Lanthanide MFCS Channels: [Sm, Dy, Tm, CeTb, Eu]  [6,  7,  4,  1,  5,]
Lanthanide Valves: [Sm, Dy, Tm, CeTb, Eu]  [C2,  C3,  C4,  C6,  C1]
Mixer 1
Code#	Flow_Sm	Flow_Dy	Flow_Tm	Flow_CeTb	Flow_Eu	P_Sm	P_Dy	P_Tm	P_CeTb	P_Eu
30-Jul-2014 22:15:51 Setting valves: 11 to 1
30-Jul-2014 22:15:51 Setting valves: 13 to 1
30-Jul-2014 22:15:51 Setting valves: 12  18 to 0  0
30-Jul-2014 22:15:52 Setting valves: 24 to 0
30-Jul-2014 22:15:53 Setting valves: 31 to 0
30-Jul-2014 22:16:00 Setting valves: 24 to 1
30-Jul-2014 22:16:01 Setting valves: 20 to 0
30-Jul-2014 22:16:01 Setting valves: 23 to 0
30-Jul-2014 22:16:01 Setting valves: 19 to 0
30-Jul-2014 22:17:47 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 22:17:47 Setting valves: 12  18 to 1  1
30-Jul-2014 22:17:48 Setting valves: 16 to 0
30-Jul-2014 22:17:48 Setting valves: 13 to 0
30-Jul-2014 22:18:05 Setting valves: 11 to 0
% Making Code # 36 = [0.62  0.00  0.05  0.00]
30-Jul-2014 22:21:10 Setting valves: 11 to 1
30-Jul-2014 22:21:11 Setting valves: 11 to 1
30-Jul-2014 22:21:11 Setting valves: 13 to 1
30-Jul-2014 22:21:11 Setting valves: 12  18 to 0  0
30-Jul-2014 22:21:12 Setting valves: 24 to 0
30-Jul-2014 22:21:13 Setting valves: 31 to 0
30-Jul-2014 22:21:20 Setting valves: 24 to 1
30-Jul-2014 22:21:21 Setting valves: 20 to 0
30-Jul-2014 22:21:21 Setting valves: 23 to 0
30-Jul-2014 22:21:21 Setting valves: 19 to 0
30-Jul-2014 22:23:07 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 22:23:07 Setting valves: 12  18 to 1  1
30-Jul-2014 22:23:08 Setting valves: 16 to 0
30-Jul-2014 22:23:08 Setting valves: 13 to 0
30-Jul-2014 22:23:25 Setting valves: 11 to 0
% Making Code # 37 = [0.62  0.00  0.15  0.00]
30-Jul-2014 22:26:30 Setting valves: 11 to 1
30-Jul-2014 22:26:31 Setting valves: 11 to 1
30-Jul-2014 22:26:31 Setting valves: 13 to 1
30-Jul-2014 22:26:31 Setting valves: 12  18 to 0  0
30-Jul-2014 22:26:32 Setting valves: 24 to 0
30-Jul-2014 22:26:33 Setting valves: 31 to 0
30-Jul-2014 22:26:40 Setting valves: 24 to 1
30-Jul-2014 22:26:41 Setting valves: 20 to 0
30-Jul-2014 22:26:41 Setting valves: 23 to 0
30-Jul-2014 22:26:41 Setting valves: 19 to 0
30-Jul-2014 22:28:27 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 22:28:27 Setting valves: 12  18 to 1  1
30-Jul-2014 22:28:28 Setting valves: 16 to 0
30-Jul-2014 22:28:28 Setting valves: 13 to 0
30-Jul-2014 22:28:45 Setting valves: 11 to 0
% Making Code # 38 = [0.62  0.00  0.35  0.00]
30-Jul-2014 22:31:51 Setting valves: 11 to 1
30-Jul-2014 22:31:51 Setting valves: 11 to 1
30-Jul-2014 22:31:51 Setting valves: 13 to 1
30-Jul-2014 22:31:52 Setting valves: 12  18 to 0  0
30-Jul-2014 22:31:52 Setting valves: 24 to 0
30-Jul-2014 22:31:53 Setting valves: 31 to 0
30-Jul-2014 22:32:00 Setting valves: 24 to 1
30-Jul-2014 22:32:01 Setting valves: 22 to 0
30-Jul-2014 22:32:01 Setting valves: 19 to 0
30-Jul-2014 22:33:47 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 22:33:47 Setting valves: 12  18 to 1  1
30-Jul-2014 22:33:48 Setting valves: 16 to 0
30-Jul-2014 22:33:48 Setting valves: 13 to 0
30-Jul-2014 22:34:05 Setting valves: 11 to 0
% Making Code # 39 = [0.00  0.04  0.00  0.00]
30-Jul-2014 22:37:11 Setting valves: 11 to 1
30-Jul-2014 22:37:11 Setting valves: 11 to 1
30-Jul-2014 22:37:11 Setting valves: 13 to 1
30-Jul-2014 22:37:12 Setting valves: 12  18 to 0  0
30-Jul-2014 22:37:12 Setting valves: 24 to 0
30-Jul-2014 22:37:13 Setting valves: 31 to 0
30-Jul-2014 22:37:20 Setting valves: 24 to 1
30-Jul-2014 22:37:21 Setting valves: 22 to 0
30-Jul-2014 22:37:21 Setting valves: 23 to 0
30-Jul-2014 22:37:21 Setting valves: 19 to 0
30-Jul-2014 22:39:07 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 22:39:07 Setting valves: 12  18 to 1  1
30-Jul-2014 22:39:08 Setting valves: 16 to 0
30-Jul-2014 22:39:08 Setting valves: 13 to 0
30-Jul-2014 22:39:25 Setting valves: 11 to 0
% Making Code # 40 = [0.00  0.04  0.11  0.00]
30-Jul-2014 22:42:31 Setting valves: 11 to 1
30-Jul-2014 22:42:31 Setting valves: 11 to 1
30-Jul-2014 22:42:31 Setting valves: 13 to 1
30-Jul-2014 22:42:32 Setting valves: 12  18 to 0  0
30-Jul-2014 22:42:32 Setting valves: 24 to 0
30-Jul-2014 22:42:33 Setting valves: 31 to 0
30-Jul-2014 22:42:40 Setting valves: 24 to 1
30-Jul-2014 22:42:41 Setting valves: 22 to 0
30-Jul-2014 22:42:41 Setting valves: 23 to 0
30-Jul-2014 22:42:41 Setting valves: 19 to 0
30-Jul-2014 22:44:27 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 22:44:27 Setting valves: 12  18 to 1  1
30-Jul-2014 22:44:28 Setting valves: 16 to 0
30-Jul-2014 22:44:28 Setting valves: 13 to 0
30-Jul-2014 22:44:45 Setting valves: 11 to 0
% Making Code # 41 = [0.00  0.04  0.33  0.00]
30-Jul-2014 22:47:50 Setting valves: 11 to 1
30-Jul-2014 22:47:51 Setting valves: 11 to 1
30-Jul-2014 22:47:51 Setting valves: 13 to 1
30-Jul-2014 22:47:51 Setting valves: 12  18 to 0  0
30-Jul-2014 22:47:52 Setting valves: 24 to 0
30-Jul-2014 22:47:53 Setting valves: 31 to 0
30-Jul-2014 22:48:00 Setting valves: 24 to 1
30-Jul-2014 22:48:01 Setting valves: 22 to 0
30-Jul-2014 22:48:01 Setting valves: 23 to 0
30-Jul-2014 22:48:01 Setting valves: 19 to 0
30-Jul-2014 22:49:47 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 22:49:47 Setting valves: 12  18 to 1  1
30-Jul-2014 22:49:48 Setting valves: 16 to 0
30-Jul-2014 22:49:48 Setting valves: 13 to 0
30-Jul-2014 22:50:05 Setting valves: 11 to 0
% Making Code # 42 = [0.00  0.04  0.78  0.00]
30-Jul-2014 22:53:10 Setting valves: 11 to 1
30-Jul-2014 22:53:11 Setting valves: 11 to 1
30-Jul-2014 22:53:11 Setting valves: 13 to 1
30-Jul-2014 22:53:11 Setting valves: 12  18 to 0  0
30-Jul-2014 22:53:12 Setting valves: 24 to 0
30-Jul-2014 22:53:13 Setting valves: 31 to 0
30-Jul-2014 22:53:20 Setting valves: 24 to 1
30-Jul-2014 22:53:21 Setting valves: 22 to 0
30-Jul-2014 22:53:21 Setting valves: 26 to 0
30-Jul-2014 22:53:21 Setting valves: 19 to 0
30-Jul-2014 22:55:07 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 22:55:07 Setting valves: 12  18 to 1  1
30-Jul-2014 22:55:08 Setting valves: 16 to 0
30-Jul-2014 22:55:08 Setting valves: 13 to 0
30-Jul-2014 22:55:25 Setting valves: 11 to 0
% Making Code # 43 = [0.00  0.04  0.00  0.74]
30-Jul-2014 22:58:30 Setting valves: 11 to 1
30-Jul-2014 22:58:31 Setting valves: 11 to 1
30-Jul-2014 22:58:31 Setting valves: 13 to 1
30-Jul-2014 22:58:31 Setting valves: 12  18 to 0  0
30-Jul-2014 22:58:32 Setting valves: 24 to 0
30-Jul-2014 22:58:33 Setting valves: 31 to 0
30-Jul-2014 22:58:40 Setting valves: 24 to 1
30-Jul-2014 22:58:41 Setting valves: 22 to 0
30-Jul-2014 22:58:41 Setting valves: 23 to 0
30-Jul-2014 22:58:41 Setting valves: 26 to 0
30-Jul-2014 22:58:41 Setting valves: 19 to 0
30-Jul-2014 23:00:27 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 23:00:27 Setting valves: 12  18 to 1  1
30-Jul-2014 23:00:28 Setting valves: 16 to 0
30-Jul-2014 23:00:28 Setting valves: 13 to 0
30-Jul-2014 23:00:45 Setting valves: 11 to 0
% Making Code # 44 = [0.00  0.04  0.11  0.74]
30-Jul-2014 23:03:50 Setting valves: 11 to 1
30-Jul-2014 23:03:51 Setting valves: 11 to 1
30-Jul-2014 23:03:51 Setting valves: 13 to 1
30-Jul-2014 23:03:51 Setting valves: 12  18 to 0  0
30-Jul-2014 23:03:52 Setting valves: 24 to 0
30-Jul-2014 23:03:53 Setting valves: 31 to 0
30-Jul-2014 23:04:00 Setting valves: 24 to 1
30-Jul-2014 23:04:01 Setting valves: 20 to 0
30-Jul-2014 23:04:01 Setting valves: 22 to 0
30-Jul-2014 23:04:01 Setting valves: 19 to 0
30-Jul-2014 23:05:47 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 23:05:47 Setting valves: 12  18 to 1  1
30-Jul-2014 23:05:48 Setting valves: 16 to 0
30-Jul-2014 23:05:48 Setting valves: 13 to 0
30-Jul-2014 23:06:05 Setting valves: 11 to 0
% Making Code # 45 = [0.04  0.04  0.00  0.00]
30-Jul-2014 23:09:10 Setting valves: 11 to 1
30-Jul-2014 23:09:11 Setting valves: 11 to 1
30-Jul-2014 23:09:11 Setting valves: 13 to 1
30-Jul-2014 23:09:11 Setting valves: 12  18 to 0  0
30-Jul-2014 23:09:12 Setting valves: 24 to 0
30-Jul-2014 23:09:13 Setting valves: 31 to 0
30-Jul-2014 23:09:20 Setting valves: 24 to 1
30-Jul-2014 23:09:21 Setting valves: 20 to 0
30-Jul-2014 23:09:21 Setting valves: 22 to 0
30-Jul-2014 23:09:21 Setting valves: 23 to 0
30-Jul-2014 23:09:21 Setting valves: 19 to 0
30-Jul-2014 23:11:07 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 23:11:07 Setting valves: 12  18 to 1  1
30-Jul-2014 23:11:08 Setting valves: 16 to 0
30-Jul-2014 23:11:09 Setting valves: 13 to 0
30-Jul-2014 23:11:25 Setting valves: 11 to 0
% Making Code # 46 = [0.04  0.04  0.11  0.00]
30-Jul-2014 23:14:30 Setting valves: 11 to 1
30-Jul-2014 23:14:31 Setting valves: 11 to 1
30-Jul-2014 23:14:31 Setting valves: 13 to 1
30-Jul-2014 23:14:31 Setting valves: 12  18 to 0  0
30-Jul-2014 23:14:32 Setting valves: 24 to 0
30-Jul-2014 23:14:33 Setting valves: 31 to 0
30-Jul-2014 23:14:40 Setting valves: 24 to 1
30-Jul-2014 23:14:41 Setting valves: 20 to 0
30-Jul-2014 23:14:41 Setting valves: 22 to 0
30-Jul-2014 23:14:41 Setting valves: 23 to 0
30-Jul-2014 23:14:41 Setting valves: 19 to 0
30-Jul-2014 23:16:27 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 23:16:27 Setting valves: 12  18 to 1  1
30-Jul-2014 23:16:28 Setting valves: 16 to 0
30-Jul-2014 23:16:28 Setting valves: 13 to 0
30-Jul-2014 23:16:45 Setting valves: 11 to 0
% Making Code # 47 = [0.04  0.04  0.33  0.00]
30-Jul-2014 23:19:50 Setting valves: 11 to 1
30-Jul-2014 23:19:51 Setting valves: 11 to 1
30-Jul-2014 23:19:51 Setting valves: 13 to 1
30-Jul-2014 23:19:52 Setting valves: 12  18 to 0  0
30-Jul-2014 23:19:52 Setting valves: 24 to 0
30-Jul-2014 23:19:53 Setting valves: 31 to 0
30-Jul-2014 23:20:00 Setting valves: 24 to 1
30-Jul-2014 23:20:01 Setting valves: 20 to 0
30-Jul-2014 23:20:01 Setting valves: 22 to 0
30-Jul-2014 23:20:01 Setting valves: 23 to 0
30-Jul-2014 23:20:01 Setting valves: 19 to 0
30-Jul-2014 23:21:47 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 23:21:47 Setting valves: 12  18 to 1  1
30-Jul-2014 23:21:48 Setting valves: 16 to 0
30-Jul-2014 23:21:49 Setting valves: 13 to 0
30-Jul-2014 23:22:05 Setting valves: 11 to 0
% Making Code # 48 = [0.04  0.04  0.78  0.00]
30-Jul-2014 23:25:10 Setting valves: 11 to 1
30-Jul-2014 23:25:11 Setting valves: 11 to 1
30-Jul-2014 23:25:11 Setting valves: 13 to 1
30-Jul-2014 23:25:11 Setting valves: 12  18 to 0  0
30-Jul-2014 23:25:12 Setting valves: 24 to 0
30-Jul-2014 23:25:13 Setting valves: 31 to 0
30-Jul-2014 23:25:20 Setting valves: 24 to 1
30-Jul-2014 23:25:21 Setting valves: 20 to 0
30-Jul-2014 23:25:21 Setting valves: 22 to 0
30-Jul-2014 23:25:21 Setting valves: 26 to 0
30-Jul-2014 23:25:21 Setting valves: 19 to 0
30-Jul-2014 23:27:07 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 23:27:07 Setting valves: 12  18 to 1  1
30-Jul-2014 23:27:08 Setting valves: 16 to 0
30-Jul-2014 23:27:08 Setting valves: 13 to 0
30-Jul-2014 23:27:25 Setting valves: 11 to 0
% Making Code # 49 = [0.04  0.04  0.00  0.74]
30-Jul-2014 23:30:30 Setting valves: 11 to 1
30-Jul-2014 23:30:31 Setting valves: 11 to 1
30-Jul-2014 23:30:31 Setting valves: 13 to 1
30-Jul-2014 23:30:31 Setting valves: 12  18 to 0  0
30-Jul-2014 23:30:32 Setting valves: 24 to 0
30-Jul-2014 23:30:33 Setting valves: 31 to 0
30-Jul-2014 23:30:40 Setting valves: 24 to 1
30-Jul-2014 23:30:41 Setting valves: 20 to 0
30-Jul-2014 23:30:41 Setting valves: 22 to 0
30-Jul-2014 23:30:41 Setting valves: 23 to 0
30-Jul-2014 23:30:41 Setting valves: 26 to 0
30-Jul-2014 23:30:41 Setting valves: 19 to 0
30-Jul-2014 23:32:27 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 23:32:27 Setting valves: 12  18 to 1  1
30-Jul-2014 23:32:28 Setting valves: 16 to 0
30-Jul-2014 23:32:28 Setting valves: 13 to 0
30-Jul-2014 23:32:45 Setting valves: 11 to 0
% Making Code # 50 = [0.04  0.04  0.11  0.74]
30-Jul-2014 23:35:50 Setting valves: 11 to 1
30-Jul-2014 23:35:51 Setting valves: 11 to 1
30-Jul-2014 23:35:51 Setting valves: 13 to 1
30-Jul-2014 23:35:51 Setting valves: 12  18 to 0  0
30-Jul-2014 23:35:52 Setting valves: 24 to 0
30-Jul-2014 23:35:53 Setting valves: 31 to 0
30-Jul-2014 23:36:00 Setting valves: 24 to 1
30-Jul-2014 23:36:01 Setting valves: 20 to 0
30-Jul-2014 23:36:01 Setting valves: 22 to 0
30-Jul-2014 23:36:01 Setting valves: 19 to 0
30-Jul-2014 23:37:47 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 23:37:47 Setting valves: 12  18 to 1  1
30-Jul-2014 23:37:48 Setting valves: 16 to 0
30-Jul-2014 23:37:48 Setting valves: 13 to 0
30-Jul-2014 23:38:05 Setting valves: 11 to 0
% Making Code # 51 = [0.11  0.04  0.00  0.00]
30-Jul-2014 23:41:10 Setting valves: 11 to 1
30-Jul-2014 23:41:11 Setting valves: 11 to 1
30-Jul-2014 23:41:11 Setting valves: 13 to 1
30-Jul-2014 23:41:12 Setting valves: 12  18 to 0  0
30-Jul-2014 23:41:12 Setting valves: 24 to 0
30-Jul-2014 23:41:13 Setting valves: 31 to 0
30-Jul-2014 23:41:20 Setting valves: 24 to 1
30-Jul-2014 23:41:21 Setting valves: 20 to 0
30-Jul-2014 23:41:21 Setting valves: 22 to 0
30-Jul-2014 23:41:21 Setting valves: 23 to 0
30-Jul-2014 23:41:21 Setting valves: 19 to 0
30-Jul-2014 23:43:07 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 23:43:07 Setting valves: 12  18 to 1  1
30-Jul-2014 23:43:08 Setting valves: 16 to 0
30-Jul-2014 23:43:08 Setting valves: 13 to 0
30-Jul-2014 23:43:25 Setting valves: 11 to 0
% Making Code # 52 = [0.11  0.04  0.11  0.00]
30-Jul-2014 23:46:31 Setting valves: 11 to 1
30-Jul-2014 23:46:31 Setting valves: 11 to 1
30-Jul-2014 23:46:31 Setting valves: 13 to 1
30-Jul-2014 23:46:32 Setting valves: 12  18 to 0  0
30-Jul-2014 23:46:32 Setting valves: 24 to 0
30-Jul-2014 23:46:33 Setting valves: 31 to 0
30-Jul-2014 23:46:40 Setting valves: 24 to 1
30-Jul-2014 23:46:41 Setting valves: 20 to 0
30-Jul-2014 23:46:41 Setting valves: 22 to 0
30-Jul-2014 23:46:41 Setting valves: 23 to 0
30-Jul-2014 23:46:41 Setting valves: 19 to 0
30-Jul-2014 23:48:27 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 23:48:27 Setting valves: 12  18 to 1  1
30-Jul-2014 23:48:28 Setting valves: 16 to 0
30-Jul-2014 23:48:28 Setting valves: 13 to 0
30-Jul-2014 23:48:45 Setting valves: 11 to 0
% Making Code # 53 = [0.11  0.04  0.33  0.00]
30-Jul-2014 23:51:50 Setting valves: 11 to 1
30-Jul-2014 23:51:51 Setting valves: 11 to 1
30-Jul-2014 23:51:51 Setting valves: 13 to 1
30-Jul-2014 23:51:51 Setting valves: 12  18 to 0  0
30-Jul-2014 23:51:52 Setting valves: 24 to 0
30-Jul-2014 23:51:53 Setting valves: 31 to 0
30-Jul-2014 23:52:00 Setting valves: 24 to 1
30-Jul-2014 23:52:01 Setting valves: 20 to 0
30-Jul-2014 23:52:01 Setting valves: 22 to 0
30-Jul-2014 23:52:01 Setting valves: 23 to 0
30-Jul-2014 23:52:01 Setting valves: 19 to 0
30-Jul-2014 23:53:47 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 23:53:47 Setting valves: 12  18 to 1  1
30-Jul-2014 23:53:48 Setting valves: 16 to 0
30-Jul-2014 23:53:48 Setting valves: 13 to 0
30-Jul-2014 23:54:05 Setting valves: 11 to 0
% Making Code # 54 = [0.11  0.04  0.78  0.00]
30-Jul-2014 23:57:10 Setting valves: 11 to 1
30-Jul-2014 23:57:11 Setting valves: 11 to 1
30-Jul-2014 23:57:11 Setting valves: 13 to 1
30-Jul-2014 23:57:11 Setting valves: 12  18 to 0  0
30-Jul-2014 23:57:12 Setting valves: 24 to 0
30-Jul-2014 23:57:13 Setting valves: 31 to 0
30-Jul-2014 23:57:20 Setting valves: 24 to 1
30-Jul-2014 23:57:21 Setting valves: 20 to 0
30-Jul-2014 23:57:21 Setting valves: 22 to 0
30-Jul-2014 23:57:21 Setting valves: 26 to 0
30-Jul-2014 23:57:21 Setting valves: 19 to 0
30-Jul-2014 23:59:07 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 23:59:07 Setting valves: 12  18 to 1  1
30-Jul-2014 23:59:08 Setting valves: 16 to 0
30-Jul-2014 23:59:08 Setting valves: 13 to 0
30-Jul-2014 23:59:25 Setting valves: 11 to 0
% Making Code # 55 = [0.11  0.04  0.00  0.74]
31-Jul-2014 00:02:30 Setting valves: 11 to 1
31-Jul-2014 00:02:31 Setting valves: 11 to 1
31-Jul-2014 00:02:31 Setting valves: 13 to 1
31-Jul-2014 00:02:31 Setting valves: 12  18 to 0  0
31-Jul-2014 00:02:32 Setting valves: 24 to 0
31-Jul-2014 00:02:33 Setting valves: 31 to 0
31-Jul-2014 00:02:40 Setting valves: 24 to 1
31-Jul-2014 00:02:41 Setting valves: 20 to 0
31-Jul-2014 00:02:41 Setting valves: 22 to 0
31-Jul-2014 00:02:41 Setting valves: 23 to 0
31-Jul-2014 00:02:41 Setting valves: 26 to 0
31-Jul-2014 00:02:41 Setting valves: 19 to 0
31-Jul-2014 00:04:27 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
31-Jul-2014 00:04:28 Setting valves: 12  18 to 1  1
31-Jul-2014 00:04:28 Setting valves: 16 to 0
31-Jul-2014 00:04:29 Setting valves: 13 to 0
31-Jul-2014 00:04:45 Setting valves: 11 to 0
% Making Code # 56 = [0.11  0.04  0.11  0.74]
31-Jul-2014 00:07:50 Setting valves: 11 to 1
31-Jul-2014 00:07:51 Setting valves: 11 to 1
31-Jul-2014 00:07:51 Setting valves: 13 to 1
31-Jul-2014 00:07:51 Setting valves: 12  18 to 0  0
31-Jul-2014 00:07:52 Setting valves: 24 to 0
31-Jul-2014 00:07:53 Setting valves: 31 to 0
31-Jul-2014 00:08:00 Setting valves: 24 to 1
31-Jul-2014 00:08:01 Setting valves: 20 to 0
31-Jul-2014 00:08:01 Setting valves: 22 to 0
31-Jul-2014 00:08:01 Setting valves: 19 to 0
31-Jul-2014 00:09:47 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
31-Jul-2014 00:09:47 Setting valves: 12  18 to 1  1
31-Jul-2014 00:09:48 Setting valves: 16 to 0
31-Jul-2014 00:09:48 Setting valves: 13 to 0
31-Jul-2014 00:10:05 Setting valves: 11 to 0
% Making Code # 57 = [0.21  0.04  0.00  0.00]
31-Jul-2014 00:13:10 Setting valves: 11 to 1
31-Jul-2014 00:13:11 Setting valves: 11 to 1
31-Jul-2014 00:13:11 Setting valves: 13 to 1
31-Jul-2014 00:13:11 Setting valves: 12  18 to 0  0
31-Jul-2014 00:13:12 Setting valves: 24 to 0
31-Jul-2014 00:13:13 Setting valves: 31 to 0
31-Jul-2014 00:13:20 Setting valves: 24 to 1
31-Jul-2014 00:13:21 Setting valves: 20 to 0
31-Jul-2014 00:13:21 Setting valves: 22 to 0
31-Jul-2014 00:13:21 Setting valves: 23 to 0
31-Jul-2014 00:13:21 Setting valves: 19 to 0
31-Jul-2014 00:15:07 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
31-Jul-2014 00:15:07 Setting valves: 12  18 to 1  1
31-Jul-2014 00:15:08 Setting valves: 16 to 0
31-Jul-2014 00:15:08 Setting valves: 13 to 0
31-Jul-2014 00:15:25 Setting valves: 11 to 0
% Making Code # 58 = [0.21  0.04  0.11  0.00]
31-Jul-2014 00:18:30 Setting valves: 11 to 1
31-Jul-2014 00:18:31 Setting valves: 11 to 1
31-Jul-2014 00:18:31 Setting valves: 13 to 1
31-Jul-2014 00:18:31 Setting valves: 12  18 to 0  0
31-Jul-2014 00:18:32 Setting valves: 24 to 0
31-Jul-2014 00:18:33 Setting valves: 31 to 0
31-Jul-2014 00:18:40 Setting valves: 24 to 1
31-Jul-2014 00:18:41 Setting valves: 20 to 0
31-Jul-2014 00:18:41 Setting valves: 22 to 0
31-Jul-2014 00:18:41 Setting valves: 23 to 0
31-Jul-2014 00:18:41 Setting valves: 19 to 0
31-Jul-2014 00:20:27 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
31-Jul-2014 00:20:27 Setting valves: 12  18 to 1  1
31-Jul-2014 00:20:28 Setting valves: 16 to 0
31-Jul-2014 00:20:29 Setting valves: 13 to 0
31-Jul-2014 00:20:45 Setting valves: 11 to 0
% Making Code # 59 = [0.21  0.04  0.33  0.00]
31-Jul-2014 00:23:51 Setting valves: 11 to 1
31-Jul-2014 00:23:51 Setting valves: 11 to 1
31-Jul-2014 00:23:51 Setting valves: 13 to 1
31-Jul-2014 00:23:52 Setting valves: 12  18 to 0  0
31-Jul-2014 00:23:52 Error: expected to set values 0  0 read back 1  1
31-Jul-2014 00:23:52 Retried setting valves; succeeded!
31-Jul-2014 00:23:52 Setting valves: 24 to 0
31-Jul-2014 00:23:53 Setting valves: 31 to 0
31-Jul-2014 00:24:00 Setting valves: 24 to 1
31-Jul-2014 00:24:01 Setting valves: 20 to 0
31-Jul-2014 00:24:01 Setting valves: 22 to 0
31-Jul-2014 00:24:01 Setting valves: 26 to 0
31-Jul-2014 00:24:01 Setting valves: 19 to 0
31-Jul-2014 00:25:47 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
31-Jul-2014 00:25:47 Setting valves: 12  18 to 1  1
31-Jul-2014 00:25:48 Setting valves: 16 to 0
31-Jul-2014 00:25:48 Setting valves: 13 to 0
31-Jul-2014 00:26:05 Setting valves: 11 to 0
% Making Code # 60 = [0.21  0.04  0.00  0.74]
31-Jul-2014 00:29:10 Setting valves: 11 to 1
31-Jul-2014 00:29:11 Setting valves: 11 to 1
31-Jul-2014 00:29:11 Setting valves: 13 to 1
31-Jul-2014 00:29:11 Setting valves: 12  18 to 0  0
31-Jul-2014 00:29:12 Setting valves: 24 to 0
31-Jul-2014 00:29:13 Setting valves: 31 to 0
31-Jul-2014 00:29:20 Setting valves: 24 to 1
31-Jul-2014 00:29:21 Setting valves: 20 to 0
31-Jul-2014 00:29:21 Setting valves: 22 to 0
31-Jul-2014 00:29:21 Setting valves: 19 to 0
31-Jul-2014 00:31:07 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
31-Jul-2014 00:31:07 Setting valves: 12  18 to 1  1
31-Jul-2014 00:31:08 Setting valves: 16 to 0
31-Jul-2014 00:31:09 Setting valves: 13 to 0
31-Jul-2014 00:31:25 Setting valves: 11 to 0
% Making Code # 61 = [0.37  0.04  0.00  0.00]
31-Jul-2014 00:34:30 Setting valves: 11 to 1
31-Jul-2014 00:34:31 Setting valves: 11 to 1
31-Jul-2014 00:34:31 Setting valves: 13 to 1
31-Jul-2014 00:34:32 Setting valves: 12  18 to 0  0
31-Jul-2014 00:34:32 Setting valves: 24 to 0
31-Jul-2014 00:34:33 Setting valves: 31 to 0
31-Jul-2014 00:34:40 Setting valves: 24 to 1
31-Jul-2014 00:34:41 Setting valves: 20 to 0
31-Jul-2014 00:34:41 Setting valves: 22 to 0
31-Jul-2014 00:34:41 Setting valves: 23 to 0
31-Jul-2014 00:34:41 Setting valves: 19 to 0
31-Jul-2014 00:36:27 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
31-Jul-2014 00:36:27 Setting valves: 12  18 to 1  1
31-Jul-2014 00:36:28 Setting valves: 16 to 0
31-Jul-2014 00:36:28 Setting valves: 13 to 0
31-Jul-2014 00:36:45 Setting valves: 11 to 0
% Making Code # 62 = [0.37  0.04  0.11  0.00]
31-Jul-2014 00:39:51 Setting valves: 11 to 1
31-Jul-2014 00:39:51 Setting valves: 11 to 1
31-Jul-2014 00:39:51 Setting valves: 13 to 1
31-Jul-2014 00:39:52 Setting valves: 12  18 to 0  0
31-Jul-2014 00:39:52 Setting valves: 24 to 0
31-Jul-2014 00:39:53 Setting valves: 31 to 0
31-Jul-2014 00:40:00 Setting valves: 24 to 1
