23-Nov-2014 12:53:30
D:\Secondlife-32\Matlab\BeadSynthesizerV3.0\Scripts\SynthesisLog_20141123-01.txt
BEAD PRODUCTION LOG
Chip serial code: BS3.0-PMF-07.25.14-ch03
Mixer cleaning time = 6.00 sec
Mixing time = 1.00 min 45.00 sec
Drop stabilization time = 30.00 sec
UV polymerization time = 2.00 min 30.00 sec
Polymerization channel = Polymerization
Resistances Mixer 1 = [Sm, Dy, Tm, CeTb, Eu, mix] [15.92  16.90  15.05  16.29  14.00   0.63]
Resistances Mix2r 2 = [Sm, Dy, Tm, CeTb, Eu, mix] [14.97  14.74  15.90  14.00  14.00   0.29]
Oil: ch = 3, press = 8.50 psi
Push Water: ch = 2, press = 7.00 psi
Lanthanide MFCS Channels: [Sm, Dy, Tm, CeTb, Eu]  [6,  7,  4,  1,  5,]
Lanthanide Valves: [Sm, Dy, Tm, CeTb, Eu]  [C2,  C3,  C4,  C6,  C1]
Mixer 1
Code#	Flow_Sm	Flow_Dy	Flow_Tm	Flow_CeTb	Flow_Eu	P_Sm	P_Dy	P_Tm	P_CeTb	P_Eu
24-Nov-2014 01:00:37 Setting valves: 13 to 0
24-Nov-2014 01:00:53 Setting valves: 11 to 0
% Making Code # 137 = [0.12  0.03  0.67  0.00]
24-Nov-2014 01:03:59 Setting valves: 11 to 1
24-Nov-2014 01:03:59 Setting valves: 11 to 1
24-Nov-2014 01:04:00 Setting valves: 13 to 1
24-Nov-2014 01:04:00 Setting valves: 12  18 to 0  0
24-Nov-2014 01:04:00 Setting valves: 24 to 0
24-Nov-2014 01:04:01 Setting valves: 31 to 0
24-Nov-2014 01:04:08 Setting valves: 24 to 1
24-Nov-2014 01:04:09 Setting valves: 20 to 0
24-Nov-2014 01:04:09 Setting valves: 22 to 0
24-Nov-2014 01:04:10 Setting valves: 26 to 0
24-Nov-2014 01:05:55 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
24-Nov-2014 01:05:56 Setting valves: 12  18 to 1  1
24-Nov-2014 01:05:56 Setting valves: 16 to 0
24-Nov-2014 01:05:57 Setting valves: 13 to 0
24-Nov-2014 01:06:13 Setting valves: 11 to 0
% Making Code # 138 = [0.12  0.08  0.00  0.79]
24-Nov-2014 01:09:19 Setting valves: 11 to 1
24-Nov-2014 01:09:19 Setting valves: 11 to 1
24-Nov-2014 01:09:19 Setting valves: 13 to 1
24-Nov-2014 01:09:20 Setting valves: 12  18 to 0  0
24-Nov-2014 01:09:20 Setting valves: 24 to 0
24-Nov-2014 01:09:21 Setting valves: 31 to 0
24-Nov-2014 01:09:28 Setting valves: 24 to 1
24-Nov-2014 01:09:29 Setting valves: 20 to 0
24-Nov-2014 01:09:29 Setting valves: 22 to 0
24-Nov-2014 01:09:30 Setting valves: 19 to 0
24-Nov-2014 01:11:15 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
24-Nov-2014 01:11:16 Setting valves: 12  18 to 1  1
24-Nov-2014 01:11:16 Setting valves: 16 to 0
24-Nov-2014 01:11:17 Setting valves: 13 to 0
24-Nov-2014 01:11:33 Setting valves: 11 to 0
% Making Code # 139 = [0.05  0.77  0.00  0.00]
24-Nov-2014 01:14:39 Setting valves: 11 to 1
24-Nov-2014 01:14:39 Setting valves: 11 to 1
24-Nov-2014 01:14:39 Setting valves: 13 to 1
24-Nov-2014 01:14:40 Setting valves: 12  18 to 0  0
24-Nov-2014 01:14:40 Setting valves: 24 to 0
24-Nov-2014 01:14:41 Setting valves: 31 to 0
24-Nov-2014 01:14:48 Setting valves: 24 to 1
24-Nov-2014 01:14:49 Setting valves: 20 to 0
24-Nov-2014 01:14:49 Setting valves: 23 to 0
24-Nov-2014 01:14:50 Setting valves: 19 to 0
24-Nov-2014 01:16:35 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
24-Nov-2014 01:16:36 Setting valves: 12  18 to 1  1
24-Nov-2014 01:16:36 Setting valves: 16 to 0
24-Nov-2014 01:16:37 Setting valves: 13 to 0
24-Nov-2014 01:16:53 Setting valves: 11 to 0
% Making Code # 140 = [0.12  0.00  0.49  0.00]
24-Nov-2014 01:19:59 Setting valves: 11 to 1
24-Nov-2014 01:19:59 Setting valves: 11 to 1
24-Nov-2014 01:19:59 Setting valves: 13 to 1
24-Nov-2014 01:20:00 Setting valves: 12  18 to 0  0
24-Nov-2014 01:20:00 Setting valves: 24 to 0
24-Nov-2014 01:20:01 Setting valves: 31 to 0
24-Nov-2014 01:20:08 Setting valves: 24 to 1
24-Nov-2014 01:20:09 Setting valves: 22 to 0
24-Nov-2014 01:20:09 Setting valves: 23 to 0
24-Nov-2014 01:20:10 Setting valves: 19 to 0
24-Nov-2014 01:21:55 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
24-Nov-2014 01:21:56 Setting valves: 12  18 to 1  1
24-Nov-2014 01:21:56 Setting valves: 16 to 0
24-Nov-2014 01:21:56 Setting valves: 13 to 0
24-Nov-2014 01:22:13 Setting valves: 11 to 0
% Making Code # 141 = [0.00  0.03  0.07  0.00]
24-Nov-2014 01:25:19 Setting valves: 11 to 1
24-Nov-2014 01:25:19 Setting valves: 11 to 1
24-Nov-2014 01:25:20 Setting valves: 13 to 1
24-Nov-2014 01:25:20 Setting valves: 12  18 to 0  0
24-Nov-2014 01:25:20 Setting valves: 24 to 0
24-Nov-2014 01:25:21 Setting valves: 31 to 0
24-Nov-2014 01:25:28 Setting valves: 24 to 1
24-Nov-2014 01:25:29 Setting valves: 20 to 0
24-Nov-2014 01:25:29 Setting valves: 22 to 0
24-Nov-2014 01:25:29 Setting valves: 23 to 0
24-Nov-2014 01:25:30 Setting valves: 19 to 0
24-Nov-2014 01:27:15 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
24-Nov-2014 01:27:16 Setting valves: 12  18 to 1  1
24-Nov-2014 01:27:16 Setting valves: 16 to 0
24-Nov-2014 01:27:17 Setting valves: 13 to 0
24-Nov-2014 01:27:33 Setting valves: 11 to 0
% Making Code # 142 = [0.05  0.24  0.47  0.00]
24-Nov-2014 01:30:39 Setting valves: 11 to 1
24-Nov-2014 01:30:39 Setting valves: 11 to 1
24-Nov-2014 01:30:40 Setting valves: 13 to 1
24-Nov-2014 01:30:40 Setting valves: 12  18 to 0  0
24-Nov-2014 01:30:40 Setting valves: 24 to 0
24-Nov-2014 01:30:41 Setting valves: 31 to 0
24-Nov-2014 01:30:48 Setting valves: 24 to 1
24-Nov-2014 01:30:49 Setting valves: 20 to 0
24-Nov-2014 01:30:49 Setting valves: 22 to 0
24-Nov-2014 01:30:50 Setting valves: 19 to 0
24-Nov-2014 01:32:35 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
24-Nov-2014 01:32:36 Setting valves: 12  18 to 1  1
24-Nov-2014 01:32:36 Setting valves: 16 to 0
24-Nov-2014 01:32:37 Setting valves: 13 to 0
24-Nov-2014 01:32:53 Setting valves: 11 to 0
% Making Code # 143 = [0.12  0.08  0.00  0.00]
24-Nov-2014 01:35:59 Setting valves: 11 to 1
24-Nov-2014 01:35:59 Setting valves: 11 to 1
24-Nov-2014 01:36:00 Setting valves: 13 to 1
24-Nov-2014 01:36:00 Setting valves: 12  18 to 0  0
24-Nov-2014 01:36:00 Setting valves: 24 to 0
24-Nov-2014 01:36:01 Setting valves: 31 to 0
24-Nov-2014 01:36:08 Setting valves: 24 to 1
24-Nov-2014 01:36:09 Setting valves: 22 to 0
24-Nov-2014 01:36:09 Setting valves: 23 to 0
24-Nov-2014 01:36:10 Setting valves: 26 to 0
24-Nov-2014 01:36:10 Setting valves: 19 to 0
24-Nov-2014 01:37:55 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
24-Nov-2014 01:37:56 Setting valves: 12  18 to 1  1
24-Nov-2014 01:37:56 Setting valves: 16 to 0
24-Nov-2014 01:37:56 Setting valves: 13 to 0
24-Nov-2014 01:38:13 Setting valves: 11 to 0
% Making Code # 144 = [0.00  0.08  0.09  0.20]
24-Nov-2014 01:41:19 Setting valves: 11 to 1
24-Nov-2014 01:41:19 Setting valves: 11 to 1
24-Nov-2014 01:41:19 Setting valves: 13 to 1
24-Nov-2014 01:41:20 Setting valves: 12  18 to 0  0
24-Nov-2014 01:41:20 Setting valves: 24 to 0
24-Nov-2014 01:41:21 Setting valves: 31 to 0
24-Nov-2014 01:41:28 Setting valves: 24 to 1
24-Nov-2014 01:41:29 Setting valves: 20 to 0
24-Nov-2014 01:41:29 Setting valves: 23 to 0
24-Nov-2014 01:41:30 Setting valves: 19 to 0
24-Nov-2014 01:43:15 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
24-Nov-2014 01:43:16 Setting valves: 12  18 to 1  1
24-Nov-2014 01:43:16 Setting valves: 16 to 0
24-Nov-2014 01:43:17 Setting valves: 13 to 0
24-Nov-2014 01:43:33 Setting valves: 11 to 0
% Making Code # 145 = [0.35  0.00  0.05  0.00]
24-Nov-2014 01:46:39 Setting valves: 11 to 1
24-Nov-2014 01:46:39 Setting valves: 11 to 1
24-Nov-2014 01:46:39 Setting valves: 13 to 1
24-Nov-2014 01:46:40 Setting valves: 12  18 to 0  0
24-Nov-2014 01:46:40 Setting valves: 24 to 0
24-Nov-2014 01:46:41 Setting valves: 31 to 0
24-Nov-2014 01:46:48 Setting valves: 24 to 1
24-Nov-2014 01:46:49 Setting valves: 20 to 0
24-Nov-2014 01:46:49 Setting valves: 23 to 0
24-Nov-2014 01:46:50 Setting valves: 19 to 0
24-Nov-2014 01:48:35 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
24-Nov-2014 01:48:36 Setting valves: 12  18 to 1  1
24-Nov-2014 01:48:36 Setting valves: 16 to 0
24-Nov-2014 01:48:36 Setting valves: 13 to 0
24-Nov-2014 01:48:53 Setting valves: 11 to 0
% Making Code # 146 = [0.53  0.00  0.26  0.00]
24-Nov-2014 01:51:59 Setting valves: 11 to 1
24-Nov-2014 01:51:59 Setting valves: 11 to 1
24-Nov-2014 01:52:00 Setting valves: 13 to 1
24-Nov-2014 01:52:00 Setting valves: 12  18 to 0  0
24-Nov-2014 01:52:00 Setting valves: 24 to 0
24-Nov-2014 01:52:01 Setting valves: 31 to 0
24-Nov-2014 01:52:08 Setting valves: 24 to 1
24-Nov-2014 01:52:09 Setting valves: 20 to 0
24-Nov-2014 01:52:09 Setting valves: 22 to 0
24-Nov-2014 01:52:10 Setting valves: 19 to 0
24-Nov-2014 01:53:55 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
24-Nov-2014 01:53:56 Setting valves: 12  18 to 1  1
24-Nov-2014 01:53:56 Setting valves: 16 to 0
24-Nov-2014 01:53:56 Setting valves: 13 to 0
24-Nov-2014 01:54:13 Setting valves: 11 to 0
% Making Code # 147 = [0.05  0.36  0.00  0.00]
24-Nov-2014 01:57:19 Setting valves: 11 to 1
24-Nov-2014 01:57:19 Setting valves: 11 to 1
24-Nov-2014 01:57:20 Setting valves: 13 to 1
24-Nov-2014 01:57:20 Setting valves: 12  18 to 0  0
24-Nov-2014 01:57:20 Setting valves: 24 to 0
24-Nov-2014 01:57:21 Setting valves: 31 to 0
24-Nov-2014 01:57:28 Setting valves: 24 to 1
24-Nov-2014 01:57:29 Setting valves: 20 to 0
24-Nov-2014 01:57:29 Setting valves: 22 to 0
24-Nov-2014 01:57:30 Setting valves: 26 to 0
24-Nov-2014 01:57:30 Setting valves: 19 to 0
24-Nov-2014 01:59:15 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
24-Nov-2014 01:59:16 Setting valves: 12  18 to 1  1
24-Nov-2014 01:59:16 Setting valves: 16 to 0
24-Nov-2014 01:59:17 Setting valves: 13 to 0
24-Nov-2014 01:59:33 Setting valves: 11 to 0
% Making Code # 148 = [0.35  0.08  0.00  0.20]
24-Nov-2014 02:02:39 Setting valves: 11 to 1
24-Nov-2014 02:02:39 Setting valves: 11 to 1
24-Nov-2014 02:02:39 Setting valves: 13 to 1
24-Nov-2014 02:02:40 Setting valves: 12  18 to 0  0
24-Nov-2014 02:02:40 Setting valves: 24 to 0
24-Nov-2014 02:02:41 Setting valves: 31 to 0
24-Nov-2014 02:02:49 Setting valves: 24 to 1
24-Nov-2014 02:02:50 Setting valves: 20 to 0
24-Nov-2014 02:02:50 Setting valves: 22 to 0
24-Nov-2014 02:02:50 Setting valves: 23 to 0
24-Nov-2014 02:02:50 Setting valves: 26 to 0
24-Nov-2014 02:02:50 Setting valves: 19 to 0
24-Nov-2014 02:04:36 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
24-Nov-2014 02:04:36 Setting valves: 12  18 to 1  1
24-Nov-2014 02:04:37 Setting valves: 16 to 0
24-Nov-2014 02:04:38 Setting valves: 13 to 0
24-Nov-2014 02:04:53 Setting valves: 11 to 0
% Making Code # 149 = [0.22  0.03  0.07  0.20]
24-Nov-2014 02:07:59 Setting valves: 11 to 1
24-Nov-2014 02:07:59 Setting valves: 11 to 1
24-Nov-2014 02:08:00 Setting valves: 13 to 1
24-Nov-2014 02:08:00 Setting valves: 12  18 to 0  0
24-Nov-2014 02:08:00 Error: expected to set values 0  0 read back 1  1
24-Nov-2014 02:08:00 Retried setting valves; succeeded!
24-Nov-2014 02:08:01 Setting valves: 24 to 0
24-Nov-2014 02:08:02 Setting valves: 31 to 0
24-Nov-2014 02:08:08 Setting valves: 24 to 1
24-Nov-2014 02:08:09 Setting valves: 20 to 0
24-Nov-2014 02:08:09 Setting valves: 22 to 0
24-Nov-2014 02:08:09 Setting valves: 23 to 0
24-Nov-2014 02:08:10 Setting valves: 26 to 0
24-Nov-2014 02:08:10 Setting valves: 19 to 0
24-Nov-2014 02:09:55 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
24-Nov-2014 02:09:56 Setting valves: 12  18 to 1  1
24-Nov-2014 02:09:56 Setting valves: 16 to 0
24-Nov-2014 02:09:57 Setting valves: 13 to 0
24-Nov-2014 02:10:13 Setting valves: 11 to 0
% Making Code # 150 = [0.53  0.08  0.09  0.20]
24-Nov-2014 02:13:19 Setting valves: 11 to 1
24-Nov-2014 02:13:19 Setting valves: 11 to 1
24-Nov-2014 02:13:19 Setting valves: 13 to 1
24-Nov-2014 02:13:20 Setting valves: 12  18 to 0  0
24-Nov-2014 02:13:20 Setting valves: 24 to 0
24-Nov-2014 02:13:21 Setting valves: 31 to 0
24-Nov-2014 02:13:28 Setting valves: 24 to 1
24-Nov-2014 02:13:28 Error: expected to set values 1 read back 0
24-Nov-2014 02:13:28 Retried setting valves; succeeded!
24-Nov-2014 02:13:29 Setting valves: 20 to 0
24-Nov-2014 02:13:29 Setting valves: 22 to 0
24-Nov-2014 02:13:30 Setting valves: 26 to 0
24-Nov-2014 02:13:30 Setting valves: 19 to 0
24-Nov-2014 02:15:16 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
24-Nov-2014 02:15:16 Setting valves: 12  18 to 1  1
24-Nov-2014 02:15:16 Setting valves: 16 to 0
24-Nov-2014 02:15:17 Setting valves: 13 to 0
24-Nov-2014 02:15:33 Setting valves: 11 to 0
% Making Code # 151 = [0.53  0.03  0.00  0.20]
24-Nov-2014 02:18:39 Setting valves: 11 to 1
24-Nov-2014 02:18:39 Setting valves: 11 to 1
24-Nov-2014 02:18:39 Setting valves: 13 to 1
24-Nov-2014 02:18:40 Setting valves: 12  18 to 0  0
24-Nov-2014 02:18:40 Setting valves: 24 to 0
24-Nov-2014 02:18:41 Setting valves: 31 to 0
24-Nov-2014 02:18:48 Setting valves: 24 to 1
24-Nov-2014 02:18:49 Setting valves: 20 to 0
24-Nov-2014 02:18:49 Setting valves: 22 to 0
24-Nov-2014 02:18:50 Setting valves: 26 to 0
24-Nov-2014 02:18:50 Setting valves: 19 to 0
24-Nov-2014 02:20:35 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
24-Nov-2014 02:20:36 Setting valves: 12  18 to 1  1
24-Nov-2014 02:20:36 Setting valves: 16 to 0
24-Nov-2014 02:20:37 Setting valves: 13 to 0
24-Nov-2014 02:20:53 Setting valves: 11 to 0
% Making Code # 152 = [0.35  0.36  0.00  0.20]
24-Nov-2014 02:23:59 Setting valves: 11 to 1
24-Nov-2014 02:23:59 Setting valves: 11 to 1
24-Nov-2014 02:23:59 Setting valves: 13 to 1
24-Nov-2014 02:24:00 Setting valves: 12  18 to 0  0
24-Nov-2014 02:24:00 Setting valves: 24 to 0
24-Nov-2014 02:24:01 Setting valves: 31 to 0
24-Nov-2014 02:24:08 Setting valves: 24 to 1
24-Nov-2014 02:24:09 Setting valves: 20 to 0
24-Nov-2014 02:24:09 Setting valves: 22 to 0
24-Nov-2014 02:24:09 Setting valves: 23 to 0
24-Nov-2014 02:24:10 Setting valves: 26 to 0
24-Nov-2014 02:24:10 Setting valves: 19 to 0
24-Nov-2014 02:25:55 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
24-Nov-2014 02:25:56 Setting valves: 12  18 to 1  1
24-Nov-2014 02:25:56 Setting valves: 16 to 0
24-Nov-2014 02:25:57 Setting valves: 13 to 0
24-Nov-2014 02:26:13 Setting valves: 11 to 0
% Making Code # 153 = [0.12  0.08  0.09  0.20]
24-Nov-2014 02:29:19 Setting valves: 11 to 1
24-Nov-2014 02:29:19 Setting valves: 11 to 1
24-Nov-2014 02:29:20 Setting valves: 13 to 1
24-Nov-2014 02:29:20 Setting valves: 12  18 to 0  0
24-Nov-2014 02:29:20 Setting valves: 24 to 0
24-Nov-2014 02:29:21 Setting valves: 31 to 0
24-Nov-2014 02:29:28 Setting valves: 24 to 1
24-Nov-2014 02:29:29 Setting valves: 20 to 0
24-Nov-2014 02:29:29 Setting valves: 22 to 0
24-Nov-2014 02:29:29 Setting valves: 23 to 0
24-Nov-2014 02:29:30 Setting valves: 26 to 0
24-Nov-2014 02:29:30 Setting valves: 19 to 0
24-Nov-2014 02:31:15 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
24-Nov-2014 02:31:16 Setting valves: 12  18 to 1  1
24-Nov-2014 02:31:16 Setting valves: 16 to 0
24-Nov-2014 02:31:17 Setting valves: 13 to 0
24-Nov-2014 02:31:33 Setting valves: 11 to 0
% Making Code # 154 = [0.22  0.08  0.09  0.20]
24-Nov-2014 02:34:39 Setting valves: 11 to 1
24-Nov-2014 02:34:39 Setting valves: 11 to 1
24-Nov-2014 02:34:39 Setting valves: 13 to 1
24-Nov-2014 02:34:40 Setting valves: 12  18 to 0  0
24-Nov-2014 02:34:40 Setting valves: 24 to 0
24-Nov-2014 02:34:41 Setting valves: 31 to 0
24-Nov-2014 02:34:48 Setting valves: 24 to 1
24-Nov-2014 02:34:49 Setting valves: 20 to 0
24-Nov-2014 02:34:49 Setting valves: 23 to 0
24-Nov-2014 02:34:50 Setting valves: 19 to 0
24-Nov-2014 02:36:35 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
24-Nov-2014 02:36:36 Setting valves: 12  18 to 1  1
24-Nov-2014 02:36:36 Setting valves: 16 to 0
24-Nov-2014 02:36:37 Setting valves: 13 to 0
24-Nov-2014 02:36:53 Setting valves: 11 to 0
% Making Code # 155 = [0.05  0.00  0.49  0.00]
24-Nov-2014 02:39:59 Setting valves: 11 to 1
24-Nov-2014 02:39:59 Setting valves: 11 to 1
24-Nov-2014 02:39:59 Setting valves: 13 to 1
24-Nov-2014 02:40:00 Setting valves: 12  18 to 0  0
24-Nov-2014 02:40:00 Setting valves: 24 to 0
24-Nov-2014 02:40:01 Setting valves: 31 to 0
24-Nov-2014 02:40:08 Setting valves: 24 to 1
24-Nov-2014 02:40:09 Setting valves: 20 to 0
24-Nov-2014 02:40:09 Setting valves: 22 to 0
24-Nov-2014 02:40:09 Setting valves: 23 to 0
24-Nov-2014 02:40:10 Setting valves: 19 to 0
24-Nov-2014 02:41:55 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
24-Nov-2014 02:41:56 Setting valves: 12  18 to 1  1
24-Nov-2014 02:41:56 Setting valves: 16 to 0
24-Nov-2014 02:41:57 Setting valves: 13 to 0
24-Nov-2014 02:42:13 Setting valves: 11 to 0
% Making Code # 156 = [0.78  0.08  0.09  0.00]
24-Nov-2014 02:45:19 Setting valves: 11 to 1
24-Nov-2014 02:45:19 Setting valves: 11 to 1
24-Nov-2014 02:45:19 Setting valves: 13 to 1
24-Nov-2014 02:45:20 Setting valves: 12  18 to 0  0
24-Nov-2014 02:45:20 Setting valves: 24 to 0
24-Nov-2014 02:45:21 Setting valves: 31 to 0
24-Nov-2014 02:45:28 Setting valves: 24 to 1
24-Nov-2014 02:45:29 Setting valves: 20 to 0
24-Nov-2014 02:45:29 Setting valves: 22 to 0
24-Nov-2014 02:45:29 Setting valves: 23 to 0
24-Nov-2014 02:45:30 Setting valves: 26 to 0
24-Nov-2014 02:45:30 Setting valves: 19 to 0
24-Nov-2014 02:47:15 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
24-Nov-2014 02:47:16 Setting valves: 12  18 to 1  1
24-Nov-2014 02:47:16 Setting valves: 16 to 0
24-Nov-2014 02:47:17 Setting valves: 13 to 0
24-Nov-2014 02:47:33 Setting valves: 11 to 0
% Making Code # 157 = [0.12  0.03  0.18  0.20]
24-Nov-2014 02:50:39 Setting valves: 11 to 1
24-Nov-2014 02:50:39 Setting valves: 11 to 1
24-Nov-2014 02:50:40 Setting valves: 13 to 1
24-Nov-2014 02:50:40 Setting valves: 12  18 to 0  0
24-Nov-2014 02:50:41 Setting valves: 24 to 0
24-Nov-2014 02:50:42 Setting valves: 31 to 0
24-Nov-2014 02:50:48 Setting valves: 24 to 1
24-Nov-2014 02:50:49 Setting valves: 20 to 0
24-Nov-2014 02:50:50 Setting valves: 19 to 0
24-Nov-2014 02:52:35 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
24-Nov-2014 02:52:36 Setting valves: 12  18 to 1  1
24-Nov-2014 02:52:36 Setting valves: 16 to 0
24-Nov-2014 02:52:37 Setting valves: 13 to 0
24-Nov-2014 02:52:53 Setting valves: 11 to 0
% Making Code # 158 = [0.22  0.00  0.00  0.00]
24-Nov-2014 02:55:59 Setting valves: 11 to 1
24-Nov-2014 02:55:59 Setting valves: 11 to 1
24-Nov-2014 02:55:59 Setting valves: 13 to 1
24-Nov-2014 02:56:00 Setting valves: 12  18 to 0  0
24-Nov-2014 02:56:00 Setting valves: 24 to 0
24-Nov-2014 02:56:01 Setting valves: 31 to 0
24-Nov-2014 02:56:08 Setting valves: 24 to 1
24-Nov-2014 02:56:09 Setting valves: 20 to 0
24-Nov-2014 02:56:09 Setting valves: 22 to 0
24-Nov-2014 02:56:09 Setting valves: 23 to 0
24-Nov-2014 02:56:10 Setting valves: 19 to 0
24-Nov-2014 02:57:55 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
24-Nov-2014 02:57:56 Setting valves: 12  18 to 1  1
24-Nov-2014 02:57:56 Setting valves: 16 to 0
24-Nov-2014 02:57:57 Setting valves: 13 to 0
24-Nov-2014 02:58:13 Setting valves: 11 to 0
% Making Code # 159 = [0.35  0.08  0.09  0.00]
24-Nov-2014 03:01:19 Setting valves: 11 to 1
24-Nov-2014 03:01:19 Setting valves: 11 to 1
24-Nov-2014 03:01:20 Setting valves: 13 to 1
24-Nov-2014 03:01:20 Setting valves: 12  18 to 0  0
24-Nov-2014 03:01:21 Setting valves: 24 to 0
24-Nov-2014 03:01:22 Setting valves: 31 to 0
24-Nov-2014 03:01:28 Setting valves: 24 to 1
24-Nov-2014 03:01:29 Setting valves: 20 to 0
24-Nov-2014 03:01:29 Setting valves: 22 to 0
24-Nov-2014 03:01:29 Setting valves: 23 to 0
24-Nov-2014 03:01:30 Setting valves: 19 to 0
24-Nov-2014 03:03:15 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
24-Nov-2014 03:03:16 Setting valves: 12  18 to 1  1
24-Nov-2014 03:03:16 Setting valves: 16 to 0
24-Nov-2014 03:03:16 Setting valves: 13 to 0
24-Nov-2014 03:03:33 Setting valves: 11 to 0
% Making Code # 160 = [0.53  0.03  0.18  0.00]
24-Nov-2014 03:06:39 Setting valves: 11 to 1
24-Nov-2014 03:06:39 Setting valves: 11 to 1
24-Nov-2014 03:06:39 Setting valves: 13 to 1
24-Nov-2014 03:06:40 Setting valves: 12  18 to 0  0
24-Nov-2014 03:06:40 Setting valves: 24 to 0
24-Nov-2014 03:06:41 Setting valves: 31 to 0
24-Nov-2014 03:06:48 Setting valves: 24 to 1
24-Nov-2014 03:06:49 Setting valves: 22 to 0
24-Nov-2014 03:06:49 Setting valves: 23 to 0
24-Nov-2014 03:06:50 Setting valves: 19 to 0
24-Nov-2014 03:08:35 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
24-Nov-2014 03:08:36 Setting valves: 12  18 to 1  1
24-Nov-2014 03:08:36 Setting valves: 16 to 0
24-Nov-2014 03:08:37 Setting valves: 13 to 0
24-Nov-2014 03:08:53 Setting valves: 11 to 0
% Making Code # 161 = [0.00  0.15  0.34  0.00]
24-Nov-2014 03:11:59 Setting valves: 11 to 1
24-Nov-2014 03:11:59 Setting valves: 11 to 1
24-Nov-2014 03:12:00 Setting valves: 13 to 1
24-Nov-2014 03:12:00 Setting valves: 12  18 to 0  0
24-Nov-2014 03:12:00 Setting valves: 24 to 0
24-Nov-2014 03:12:01 Setting valves: 31 to 0
24-Nov-2014 03:12:08 Setting valves: 24 to 1
24-Nov-2014 03:12:09 Setting valves: 23 to 0
24-Nov-2014 03:12:10 Setting valves: 19 to 0
24-Nov-2014 03:13:55 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
24-Nov-2014 03:13:56 Setting valves: 12  18 to 1  1
24-Nov-2014 03:13:56 Setting valves: 16 to 0
24-Nov-2014 03:13:57 Setting valves: 13 to 0
24-Nov-2014 03:14:13 Setting valves: 11 to 0
% Making Code # 162 = [0.00  0.00  0.86  0.00]
24-Nov-2014 03:17:19 Setting valves: 11 to 1
24-Nov-2014 03:17:19 Setting valves: 11 to 1
24-Nov-2014 03:17:19 Setting valves: 13 to 1
24-Nov-2014 03:17:20 Setting valves: 12  18 to 0  0
24-Nov-2014 03:17:20 Setting valves: 24 to 0
24-Nov-2014 03:17:21 Setting valves: 31 to 0
24-Nov-2014 03:17:28 Setting valves: 24 to 1
24-Nov-2014 03:17:29 Setting valves: 20 to 0
24-Nov-2014 03:17:29 Setting valves: 22 to 0
24-Nov-2014 03:17:29 Setting valves: 23 to 0
24-Nov-2014 03:17:30 Setting valves: 19 to 0
24-Nov-2014 03:19:15 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
24-Nov-2014 03:19:15 Setting valves: 12  18 to 1  1
24-Nov-2014 03:19:15 Setting valves: 16 to 0
24-Nov-2014 03:19:16 Setting valves: 13 to 0
24-Nov-2014 03:19:31 Setting valves: 11 to 0
% Making Code # 163 = [0.35  0.36  0.24  0.00]
24-Nov-2014 03:22:35 Setting valves: 11 to 1
24-Nov-2014 03:22:35 Setting valves: 11 to 1
24-Nov-2014 03:22:35 Setting valves: 13 to 1
24-Nov-2014 03:22:36 Setting valves: 12  18 to 0  0
24-Nov-2014 03:22:36 Setting valves: 24 to 0
24-Nov-2014 03:22:37 Setting valves: 31 to 0
24-Nov-2014 03:22:44 Setting valves: 24 to 1
24-Nov-2014 03:22:44 Error: expected to set values 1 read back 0
24-Nov-2014 03:22:44 Retried setting valves; succeeded!
24-Nov-2014 03:22:45 Setting valves: 20 to 0
24-Nov-2014 03:22:45 Setting valves: 22 to 0
24-Nov-2014 03:22:45 Setting valves: 23 to 0
24-Nov-2014 03:22:46 Setting valves: 26 to 0
24-Nov-2014 03:22:46 Setting valves: 19 to 0
24-Nov-2014 03:24:31 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
24-Nov-2014 03:24:32 Setting valves: 12  18 to 1  1
