21-Nov-2014 16:52:38
D:\Secondlife-32\Matlab\BeadSynthesizerV3.0\Scripts\SynthesisLog_20141121-01.txt
BEAD PRODUCTION LOG
Chip serial code: BS3.0-PMF-07.25.14-ch03
Mixer cleaning time = 6.00 sec
Mixing time = 1.00 min 45.00 sec
Drop stabilization time = 30.00 sec
UV polymerization time = 2.00 min 30.00 sec
Polymerization channel = Polymerization
Resistances Mixer 1 = [Sm, Dy, Tm, CeTb, Eu, mix] [15.98  14.62  15.27  17.05  14.00   0.63]
Resistances Mix2r 2 = [Sm, Dy, Tm, CeTb, Eu, mix] [14.97  14.74  15.90  14.00  14.00   0.29]
Oil: ch = 3, press = 8.00 psi
Push Water: ch = 2, press = 7.00 psi
Lanthanide MFCS Channels: [Sm, Dy, Tm, CeTb, Eu]  [6,  7,  4,  1,  5,]
Lanthanide Valves: [Sm, Dy, Tm, CeTb, Eu]  [C2,  C3,  C4,  C6,  C1]
Mixer 1
Code#	Flow_Sm	Flow_Dy	Flow_Tm	Flow_CeTb	Flow_Eu	P_Sm	P_Dy	P_Tm	P_CeTb	P_Eu
21-Nov-2014 16:59:56 Setting valves: 13 to 0
21-Nov-2014 17:00:13 Setting valves: 11 to 0
% Making Code # 2 = [0.35  0.15  0.13  0.00]
21-Nov-2014 17:03:18 Setting valves: 11 to 1
21-Nov-2014 17:03:19 Setting valves: 11 to 1
21-Nov-2014 17:03:19 Setting valves: 13 to 1
21-Nov-2014 17:03:19 Setting valves: 12  18 to 0  0
21-Nov-2014 17:03:20 Setting valves: 24 to 0
21-Nov-2014 17:03:21 Setting valves: 31 to 0
21-Nov-2014 17:03:28 Setting valves: 24 to 1
21-Nov-2014 17:03:29 Setting valves: 20 to 0
21-Nov-2014 17:03:29 Setting valves: 22 to 0
21-Nov-2014 17:03:29 Setting valves: 23 to 0
21-Nov-2014 17:03:29 Setting valves: 26 to 0
21-Nov-2014 17:03:29 Setting valves: 19 to 0
21-Nov-2014 17:05:15 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
21-Nov-2014 17:05:15 Setting valves: 12  18 to 1  1
21-Nov-2014 17:05:16 Setting valves: 16 to 0
21-Nov-2014 17:05:17 Setting valves: 13 to 0
21-Nov-2014 17:05:33 Setting valves: 11 to 0
% Making Code # 3 = [0.12  0.36  0.24  0.20]
21-Nov-2014 17:08:39 Setting valves: 11 to 1
21-Nov-2014 17:08:39 Setting valves: 11 to 1
21-Nov-2014 17:08:39 Setting valves: 13 to 1
21-Nov-2014 17:08:40 Setting valves: 12  18 to 0  0
21-Nov-2014 17:08:41 Setting valves: 24 to 0
21-Nov-2014 17:08:41 Setting valves: 31 to 0
21-Nov-2014 17:08:48 Setting valves: 24 to 1
21-Nov-2014 17:08:49 Setting valves: 20 to 0
21-Nov-2014 17:08:49 Setting valves: 23 to 0
21-Nov-2014 17:08:49 Setting valves: 19 to 0
21-Nov-2014 17:10:35 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
21-Nov-2014 17:10:35 Setting valves: 12  18 to 1  1
21-Nov-2014 17:10:36 Setting valves: 16 to 0
21-Nov-2014 17:10:36 Setting valves: 13 to 0
21-Nov-2014 17:10:53 Setting valves: 11 to 0
% Making Code # 4 = [0.05  0.00  0.86  0.00]
21-Nov-2014 17:13:58 Setting valves: 11 to 1
21-Nov-2014 17:13:59 Setting valves: 11 to 1
21-Nov-2014 17:13:59 Setting valves: 13 to 1
21-Nov-2014 17:13:59 Setting valves: 12  18 to 0  0
21-Nov-2014 17:14:00 Setting valves: 24 to 0
21-Nov-2014 17:14:01 Setting valves: 31 to 0
21-Nov-2014 17:14:08 Setting valves: 24 to 1
21-Nov-2014 17:14:09 Setting valves: 20 to 0
21-Nov-2014 17:14:09 Setting valves: 22 to 0
21-Nov-2014 17:14:09 Setting valves: 23 to 0
21-Nov-2014 17:14:09 Setting valves: 19 to 0
21-Nov-2014 17:15:55 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
21-Nov-2014 17:15:55 Setting valves: 12  18 to 1  1
21-Nov-2014 17:15:56 Setting valves: 16 to 0
21-Nov-2014 17:15:56 Setting valves: 13 to 0
21-Nov-2014 17:16:13 Setting valves: 11 to 0
% Making Code # 5 = [0.05  0.08  0.09  0.00]
21-Nov-2014 17:19:19 Setting valves: 11 to 1
21-Nov-2014 17:19:19 Setting valves: 11 to 1
21-Nov-2014 17:19:19 Setting valves: 13 to 1
21-Nov-2014 17:19:20 Setting valves: 12  18 to 0  0
21-Nov-2014 17:19:21 Setting valves: 24 to 0
21-Nov-2014 17:19:21 Setting valves: 31 to 0
21-Nov-2014 17:19:28 Setting valves: 24 to 1
21-Nov-2014 17:19:29 Setting valves: 20 to 0
21-Nov-2014 17:19:29 Setting valves: 22 to 0
21-Nov-2014 17:19:29 Setting valves: 23 to 0
21-Nov-2014 17:19:29 Setting valves: 19 to 0
21-Nov-2014 17:21:15 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
21-Nov-2014 17:21:15 Setting valves: 12  18 to 1  1
21-Nov-2014 17:21:15 Setting valves: 16 to 0
21-Nov-2014 17:21:16 Setting valves: 13 to 0
21-Nov-2014 17:21:33 Setting valves: 11 to 0
% Making Code # 6 = [0.12  0.03  0.07  0.00]
21-Nov-2014 17:24:38 Setting valves: 11 to 1
21-Nov-2014 17:24:39 Setting valves: 11 to 1
21-Nov-2014 17:24:39 Setting valves: 13 to 1
21-Nov-2014 17:24:39 Setting valves: 12  18 to 0  0
21-Nov-2014 17:24:40 Setting valves: 24 to 0
21-Nov-2014 17:24:41 Setting valves: 31 to 0
21-Nov-2014 17:24:48 Setting valves: 24 to 1
21-Nov-2014 17:24:49 Setting valves: 20 to 0
21-Nov-2014 17:24:49 Setting valves: 22 to 0
21-Nov-2014 17:24:49 Setting valves: 23 to 0
21-Nov-2014 17:24:49 Setting valves: 26 to 0
21-Nov-2014 17:24:49 Setting valves: 19 to 0
21-Nov-2014 17:26:35 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
21-Nov-2014 17:26:35 Setting valves: 12  18 to 1  1
21-Nov-2014 17:26:36 Setting valves: 16 to 0
21-Nov-2014 17:26:36 Setting valves: 13 to 0
21-Nov-2014 17:26:53 Setting valves: 11 to 0
% Making Code # 7 = [0.12  0.03  0.07  0.20]
21-Nov-2014 17:29:58 Setting valves: 11 to 1
21-Nov-2014 17:29:59 Setting valves: 11 to 1
21-Nov-2014 17:29:59 Setting valves: 13 to 1
21-Nov-2014 17:29:59 Setting valves: 12  18 to 0  0
21-Nov-2014 17:30:00 Setting valves: 24 to 0
21-Nov-2014 17:30:01 Setting valves: 31 to 0
21-Nov-2014 17:30:08 Setting valves: 24 to 1
21-Nov-2014 17:30:09 Setting valves: 20 to 0
21-Nov-2014 17:30:09 Setting valves: 22 to 0
21-Nov-2014 17:30:09 Setting valves: 26 to 0
21-Nov-2014 17:30:09 Setting valves: 19 to 0
21-Nov-2014 17:31:55 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
21-Nov-2014 17:31:55 Setting valves: 12  18 to 1  1
21-Nov-2014 17:31:56 Setting valves: 16 to 0
21-Nov-2014 17:31:57 Setting valves: 13 to 0
21-Nov-2014 17:32:13 Setting valves: 11 to 0
% Making Code # 8 = [0.35  0.24  0.00  0.20]
21-Nov-2014 17:35:19 Setting valves: 11 to 1
21-Nov-2014 17:35:19 Setting valves: 11 to 1
21-Nov-2014 17:35:19 Setting valves: 13 to 1
21-Nov-2014 17:35:20 Setting valves: 12  18 to 0  0
21-Nov-2014 17:35:21 Setting valves: 24 to 0
21-Nov-2014 17:35:21 Setting valves: 31 to 0
21-Nov-2014 17:35:28 Setting valves: 24 to 1
21-Nov-2014 17:35:29 Setting valves: 20 to 0
21-Nov-2014 17:35:29 Setting valves: 23 to 0
21-Nov-2014 17:35:29 Setting valves: 19 to 0
21-Nov-2014 17:37:15 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
21-Nov-2014 17:37:15 Setting valves: 12  18 to 1  1
21-Nov-2014 17:37:16 Setting valves: 16 to 0
21-Nov-2014 17:37:16 Setting valves: 13 to 0
21-Nov-2014 17:37:33 Setting valves: 11 to 0
% Making Code # 9 = [0.12  0.00  0.13  0.00]
21-Nov-2014 17:40:39 Setting valves: 11 to 1
21-Nov-2014 17:40:39 Setting valves: 11 to 1
21-Nov-2014 17:40:39 Setting valves: 13 to 1
21-Nov-2014 17:40:40 Setting valves: 12  18 to 0  0
21-Nov-2014 17:40:40 Setting valves: 24 to 0
21-Nov-2014 17:40:41 Setting valves: 31 to 0
21-Nov-2014 17:40:48 Setting valves: 24 to 1
21-Nov-2014 17:40:49 Setting valves: 20 to 0
21-Nov-2014 17:40:49 Setting valves: 23 to 0
21-Nov-2014 17:40:49 Setting valves: 26 to 0
21-Nov-2014 17:40:49 Setting valves: 19 to 0
21-Nov-2014 17:42:35 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
21-Nov-2014 17:42:36 Setting valves: 12  18 to 1  1
21-Nov-2014 17:42:36 Setting valves: 16 to 0
21-Nov-2014 17:42:37 Setting valves: 13 to 0
21-Nov-2014 17:42:53 Setting valves: 11 to 0
% Making Code # 10 = [0.12  0.00  0.05  0.79]
21-Nov-2014 17:45:59 Setting valves: 11 to 1
21-Nov-2014 17:45:59 Setting valves: 11 to 1
21-Nov-2014 17:45:59 Setting valves: 13 to 1
21-Nov-2014 17:46:00 Setting valves: 12  18 to 0  0
21-Nov-2014 17:46:01 Setting valves: 24 to 0
21-Nov-2014 17:46:01 Setting valves: 31 to 0
21-Nov-2014 17:46:08 Setting valves: 24 to 1
21-Nov-2014 17:46:09 Setting valves: 20 to 0
21-Nov-2014 17:46:09 Setting valves: 22 to 0
21-Nov-2014 17:46:09 Setting valves: 23 to 0
21-Nov-2014 17:46:09 Setting valves: 26 to 0
21-Nov-2014 17:46:09 Setting valves: 19 to 0
21-Nov-2014 17:47:55 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
21-Nov-2014 17:47:55 Setting valves: 12  18 to 1  1
21-Nov-2014 17:47:56 Setting valves: 16 to 0
21-Nov-2014 17:47:56 Setting valves: 13 to 0
21-Nov-2014 17:48:13 Setting valves: 11 to 0
% Making Code # 11 = [0.22  0.03  0.36  0.20]
21-Nov-2014 17:51:18 Setting valves: 11 to 1
21-Nov-2014 17:51:19 Setting valves: 11 to 1
21-Nov-2014 17:51:19 Setting valves: 13 to 1
21-Nov-2014 17:51:19 Setting valves: 12  18 to 0  0
21-Nov-2014 17:51:20 Setting valves: 24 to 0
21-Nov-2014 17:51:21 Setting valves: 31 to 0
21-Nov-2014 17:51:28 Setting valves: 24 to 1
21-Nov-2014 17:51:29 Setting valves: 22 to 0
21-Nov-2014 17:51:29 Setting valves: 23 to 0
21-Nov-2014 17:51:29 Setting valves: 19 to 0
21-Nov-2014 17:53:15 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
21-Nov-2014 17:53:15 Setting valves: 12  18 to 1  1
21-Nov-2014 17:53:15 Setting valves: 16 to 0
21-Nov-2014 17:53:16 Setting valves: 13 to 0
21-Nov-2014 17:53:33 Setting valves: 11 to 0
% Making Code # 12 = [0.00  0.08  0.25  0.00]
21-Nov-2014 17:56:39 Setting valves: 11 to 1
21-Nov-2014 17:56:39 Setting valves: 11 to 1
21-Nov-2014 17:56:39 Setting valves: 13 to 1
21-Nov-2014 17:56:40 Setting valves: 12  18 to 0  0
21-Nov-2014 17:56:40 Setting valves: 24 to 0
21-Nov-2014 17:56:41 Setting valves: 31 to 0
21-Nov-2014 17:56:48 Setting valves: 24 to 1
21-Nov-2014 17:56:49 Setting valves: 20 to 0
21-Nov-2014 17:56:49 Setting valves: 22 to 0
21-Nov-2014 17:56:49 Setting valves: 23 to 0
21-Nov-2014 17:56:49 Setting valves: 26 to 0
21-Nov-2014 17:56:49 Setting valves: 19 to 0
21-Nov-2014 17:58:35 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
21-Nov-2014 17:58:35 Setting valves: 12  18 to 1  1
21-Nov-2014 17:58:36 Setting valves: 16 to 0
21-Nov-2014 17:58:37 Setting valves: 13 to 0
21-Nov-2014 17:58:53 Setting valves: 11 to 0
% Making Code # 13 = [0.35  0.03  0.07  0.20]
21-Nov-2014 18:01:59 Setting valves: 11 to 1
21-Nov-2014 18:01:59 Setting valves: 11 to 1
21-Nov-2014 18:01:59 Setting valves: 13 to 1
21-Nov-2014 18:02:00 Setting valves: 12  18 to 0  0
21-Nov-2014 18:02:00 Setting valves: 24 to 0
21-Nov-2014 18:02:01 Setting valves: 31 to 0
21-Nov-2014 18:02:08 Setting valves: 24 to 1
21-Nov-2014 18:02:09 Setting valves: 20 to 0
21-Nov-2014 18:02:09 Setting valves: 23 to 0
21-Nov-2014 18:02:09 Setting valves: 19 to 0
21-Nov-2014 18:03:55 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
21-Nov-2014 18:03:55 Setting valves: 12  18 to 1  1
21-Nov-2014 18:03:56 Setting valves: 16 to 0
21-Nov-2014 18:03:56 Setting valves: 13 to 0
21-Nov-2014 18:04:13 Setting valves: 11 to 0
% Making Code # 14 = [0.12  0.00  0.26  0.00]
21-Nov-2014 18:07:18 Setting valves: 11 to 1
21-Nov-2014 18:07:19 Setting valves: 11 to 1
21-Nov-2014 18:07:19 Setting valves: 13 to 1
21-Nov-2014 18:07:19 Setting valves: 12  18 to 0  0
21-Nov-2014 18:07:20 Setting valves: 24 to 0
21-Nov-2014 18:07:21 Setting valves: 31 to 0
21-Nov-2014 18:07:28 Setting valves: 24 to 1
21-Nov-2014 18:07:29 Setting valves: 20 to 0
21-Nov-2014 18:07:29 Setting valves: 22 to 0
21-Nov-2014 18:07:29 Setting valves: 19 to 0
21-Nov-2014 18:09:15 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
21-Nov-2014 18:09:15 Setting valves: 12  18 to 1  1
21-Nov-2014 18:09:15 Setting valves: 16 to 0
21-Nov-2014 18:09:16 Setting valves: 13 to 0
21-Nov-2014 18:09:32 Setting valves: 11 to 0
% Making Code # 15 = [0.12  0.36  0.00  0.00]
21-Nov-2014 18:12:35 Setting valves: 11 to 1
21-Nov-2014 18:12:36 Setting valves: 11 to 1
21-Nov-2014 18:12:37 Setting valves: 13 to 1
21-Nov-2014 18:12:37 Setting valves: 12  18 to 0  0
21-Nov-2014 18:12:38 Setting valves: 24 to 0
21-Nov-2014 18:12:38 Setting valves: 31 to 0
21-Nov-2014 18:12:45 Setting valves: 24 to 1
21-Nov-2014 18:12:45 Setting valves: 20 to 0
21-Nov-2014 18:12:45 Setting valves: 22 to 0
21-Nov-2014 18:12:45 Setting valves: 23 to 0
21-Nov-2014 18:12:46 Setting valves: 19 to 0
21-Nov-2014 18:14:31 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
21-Nov-2014 18:14:32 Setting valves: 12  18 to 1  1
21-Nov-2014 18:14:33 Setting valves: 16 to 0
21-Nov-2014 18:14:33 Setting valves: 13 to 0
21-Nov-2014 18:14:49 Setting valves: 11 to 0
% Making Code # 16 = [0.53  0.08  0.09  0.00]
21-Nov-2014 18:17:55 Setting valves: 11 to 1
21-Nov-2014 18:17:55 Setting valves: 11 to 1
21-Nov-2014 18:17:55 Setting valves: 13 to 1
21-Nov-2014 18:17:56 Setting valves: 12  18 to 0  0
21-Nov-2014 18:17:56 Setting valves: 24 to 0
21-Nov-2014 18:17:57 Setting valves: 31 to 0
21-Nov-2014 18:18:04 Setting valves: 24 to 1
21-Nov-2014 18:18:05 Setting valves: 20 to 0
21-Nov-2014 18:18:05 Setting valves: 23 to 0
21-Nov-2014 18:18:05 Setting valves: 19 to 0
21-Nov-2014 18:19:51 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
21-Nov-2014 18:19:51 Setting valves: 12  18 to 1  1
21-Nov-2014 18:19:51 Setting valves: 16 to 0
21-Nov-2014 18:19:52 Setting valves: 13 to 0
21-Nov-2014 18:20:09 Setting valves: 11 to 0
% Making Code # 17 = [0.78  0.00  0.13  0.00]
21-Nov-2014 18:23:14 Setting valves: 11 to 1
21-Nov-2014 18:23:15 Setting valves: 11 to 1
21-Nov-2014 18:23:15 Setting valves: 13 to 1
21-Nov-2014 18:23:15 Setting valves: 12  18 to 0  0
21-Nov-2014 18:23:16 Setting valves: 24 to 0
21-Nov-2014 18:23:17 Setting valves: 31 to 0
21-Nov-2014 18:23:24 Setting valves: 24 to 1
21-Nov-2014 18:23:25 Setting valves: 22 to 0
21-Nov-2014 18:23:25 Setting valves: 26 to 0
21-Nov-2014 18:23:25 Setting valves: 19 to 0
21-Nov-2014 18:25:11 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
21-Nov-2014 18:25:11 Setting valves: 12  18 to 1  1
21-Nov-2014 18:25:12 Setting valves: 16 to 0
21-Nov-2014 18:25:12 Setting valves: 13 to 0
21-Nov-2014 18:25:29 Setting valves: 11 to 0
% Making Code # 18 = [0.00  0.15  0.00  0.20]
21-Nov-2014 18:28:35 Setting valves: 11 to 1
21-Nov-2014 18:28:35 Setting valves: 11 to 1
21-Nov-2014 18:28:35 Setting valves: 13 to 1
21-Nov-2014 18:28:36 Setting valves: 12  18 to 0  0
21-Nov-2014 18:28:36 Setting valves: 24 to 0
21-Nov-2014 18:28:37 Setting valves: 31 to 0
21-Nov-2014 18:28:44 Setting valves: 24 to 1
21-Nov-2014 18:28:45 Setting valves: 20 to 0
21-Nov-2014 18:28:45 Setting valves: 23 to 0
21-Nov-2014 18:28:45 Setting valves: 19 to 0
21-Nov-2014 18:30:31 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
21-Nov-2014 18:30:31 Setting valves: 12  18 to 1  1
21-Nov-2014 18:30:32 Setting valves: 16 to 0
21-Nov-2014 18:30:32 Setting valves: 13 to 0
21-Nov-2014 18:30:49 Setting valves: 11 to 0
% Making Code # 19 = [0.53  0.00  0.13  0.00]
21-Nov-2014 18:33:54 Setting valves: 11 to 1
21-Nov-2014 18:33:55 Setting valves: 11 to 1
21-Nov-2014 18:33:55 Setting valves: 13 to 1
21-Nov-2014 18:33:55 Setting valves: 12  18 to 0  0
21-Nov-2014 18:33:56 Setting valves: 24 to 0
21-Nov-2014 18:33:57 Setting valves: 31 to 0
21-Nov-2014 18:34:04 Setting valves: 24 to 1
21-Nov-2014 18:34:05 Setting valves: 20 to 0
21-Nov-2014 18:34:05 Setting valves: 22 to 0
21-Nov-2014 18:34:05 Setting valves: 26 to 0
21-Nov-2014 18:34:05 Setting valves: 19 to 0
21-Nov-2014 18:35:51 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
21-Nov-2014 18:35:51 Setting valves: 12  18 to 1  1
21-Nov-2014 18:35:52 Setting valves: 16 to 0
21-Nov-2014 18:35:52 Setting valves: 13 to 0
21-Nov-2014 18:36:09 Setting valves: 11 to 0
% Making Code # 20 = [0.22  0.15  0.00  0.20]
21-Nov-2014 18:39:14 Setting valves: 11 to 1
21-Nov-2014 18:39:15 Setting valves: 11 to 1
21-Nov-2014 18:39:15 Setting valves: 13 to 1
21-Nov-2014 18:39:15 Setting valves: 12  18 to 0  0
21-Nov-2014 18:39:16 Setting valves: 24 to 0
21-Nov-2014 18:39:17 Setting valves: 31 to 0
21-Nov-2014 18:39:24 Setting valves: 24 to 1
21-Nov-2014 18:39:25 Setting valves: 20 to 0
21-Nov-2014 18:39:25 Setting valves: 22 to 0
21-Nov-2014 18:39:25 Setting valves: 23 to 0
21-Nov-2014 18:39:25 Setting valves: 19 to 0
21-Nov-2014 18:41:11 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
21-Nov-2014 18:41:11 Setting valves: 12  18 to 1  1
21-Nov-2014 18:41:12 Setting valves: 16 to 0
21-Nov-2014 18:41:12 Setting valves: 13 to 0
21-Nov-2014 18:41:29 Setting valves: 11 to 0
% Making Code # 21 = [0.05  0.24  0.18  0.00]
21-Nov-2014 18:44:35 Setting valves: 11 to 1
21-Nov-2014 18:44:35 Setting valves: 11 to 1
21-Nov-2014 18:44:35 Setting valves: 13 to 1
21-Nov-2014 18:44:36 Setting valves: 12  18 to 0  0
21-Nov-2014 18:44:37 Setting valves: 24 to 0
21-Nov-2014 18:44:37 Setting valves: 31 to 0
21-Nov-2014 18:44:44 Setting valves: 24 to 1
21-Nov-2014 18:44:45 Setting valves: 20 to 0
21-Nov-2014 18:44:45 Setting valves: 26 to 0
21-Nov-2014 18:44:45 Setting valves: 19 to 0
21-Nov-2014 18:46:31 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
21-Nov-2014 18:46:31 Setting valves: 12  18 to 1  1
21-Nov-2014 18:46:31 Setting valves: 16 to 0
21-Nov-2014 18:46:32 Setting valves: 13 to 0
21-Nov-2014 18:46:48 Setting valves: 11 to 0
% Making Code # 22 = [0.35  0.00  0.00  0.20]
21-Nov-2014 18:49:52 Setting valves: 11 to 1
21-Nov-2014 18:49:52 Setting valves: 11 to 1
21-Nov-2014 18:49:53 Setting valves: 13 to 1
21-Nov-2014 18:49:53 Setting valves: 12  18 to 0  0
21-Nov-2014 18:49:54 Setting valves: 24 to 0
21-Nov-2014 18:49:54 Setting valves: 31 to 0
21-Nov-2014 18:50:01 Setting valves: 24 to 1
21-Nov-2014 18:50:01 Setting valves: 23 to 0
21-Nov-2014 18:50:02 Setting valves: 19 to 0
21-Nov-2014 18:51:47 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
21-Nov-2014 18:51:48 Setting valves: 12  18 to 1  1
21-Nov-2014 18:51:48 Setting valves: 16 to 0
21-Nov-2014 18:51:49 Setting valves: 13 to 0
21-Nov-2014 18:52:05 Setting valves: 11 to 0
% Making Code # 23 = [0.00  0.00  0.05  0.00]
21-Nov-2014 18:55:10 Setting valves: 11 to 1
21-Nov-2014 18:55:11 Setting valves: 11 to 1
21-Nov-2014 18:55:11 Setting valves: 13 to 1
21-Nov-2014 18:55:11 Setting valves: 12  18 to 0  0
21-Nov-2014 18:55:12 Setting valves: 24 to 0
21-Nov-2014 18:55:13 Setting valves: 31 to 0
21-Nov-2014 18:55:20 Setting valves: 24 to 1
21-Nov-2014 18:55:21 Setting valves: 22 to 0
21-Nov-2014 18:55:21 Setting valves: 23 to 0
21-Nov-2014 18:55:21 Setting valves: 26 to 0
21-Nov-2014 18:55:21 Setting valves: 19 to 0
21-Nov-2014 18:57:07 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
21-Nov-2014 18:57:07 Setting valves: 12  18 to 1  1
21-Nov-2014 18:57:08 Setting valves: 16 to 0
21-Nov-2014 18:57:09 Setting valves: 13 to 0
21-Nov-2014 18:57:25 Setting valves: 11 to 0
% Making Code # 24 = [0.00  0.03  0.07  0.20]
21-Nov-2014 19:00:31 Setting valves: 11 to 1
21-Nov-2014 19:00:31 Setting valves: 11 to 1
21-Nov-2014 19:00:31 Setting valves: 13 to 1
21-Nov-2014 19:00:32 Setting valves: 12  18 to 0  0
21-Nov-2014 19:00:33 Setting valves: 24 to 0
21-Nov-2014 19:00:33 Setting valves: 31 to 0
21-Nov-2014 19:00:40 Setting valves: 24 to 1
21-Nov-2014 19:00:41 Setting valves: 22 to 0
21-Nov-2014 19:00:41 Setting valves: 23 to 0
21-Nov-2014 19:00:41 Setting valves: 26 to 0
21-Nov-2014 19:00:41 Setting valves: 19 to 0
21-Nov-2014 19:02:27 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
21-Nov-2014 19:02:27 Setting valves: 12  18 to 1  1
21-Nov-2014 19:02:28 Setting valves: 16 to 0
21-Nov-2014 19:02:29 Setting valves: 13 to 0
21-Nov-2014 19:02:45 Setting valves: 11 to 0
% Making Code # 25 = [0.00  0.03  0.18  0.20]
21-Nov-2014 19:05:50 Setting valves: 11 to 1
21-Nov-2014 19:05:51 Setting valves: 11 to 1
21-Nov-2014 19:05:51 Setting valves: 13 to 1
21-Nov-2014 19:05:51 Setting valves: 12  18 to 0  0
21-Nov-2014 19:05:52 Setting valves: 24 to 0
21-Nov-2014 19:05:53 Setting valves: 31 to 0
21-Nov-2014 19:06:00 Setting valves: 24 to 1
21-Nov-2014 19:06:01 Setting valves: 20 to 0
21-Nov-2014 19:06:01 Setting valves: 22 to 0
21-Nov-2014 19:06:01 Setting valves: 26 to 0
21-Nov-2014 19:06:01 Setting valves: 19 to 0
21-Nov-2014 19:07:47 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
21-Nov-2014 19:07:47 Setting valves: 12  18 to 1  1
21-Nov-2014 19:07:48 Setting valves: 16 to 0
21-Nov-2014 19:07:49 Setting valves: 13 to 0
21-Nov-2014 19:08:05 Setting valves: 11 to 0
% Making Code # 26 = [0.05  0.36  0.00  0.20]
21-Nov-2014 19:11:11 Setting valves: 11 to 1
21-Nov-2014 19:11:11 Setting valves: 11 to 1
21-Nov-2014 19:11:11 Setting valves: 13 to 1
21-Nov-2014 19:11:12 Setting valves: 12  18 to 0  0
21-Nov-2014 19:11:12 Setting valves: 24 to 0
21-Nov-2014 19:11:13 Setting valves: 31 to 0
21-Nov-2014 19:11:20 Setting valves: 24 to 1
21-Nov-2014 19:11:21 Setting valves: 23 to 0
21-Nov-2014 19:11:21 Setting valves: 19 to 0
21-Nov-2014 19:13:07 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
21-Nov-2014 19:13:07 Setting valves: 12  18 to 1  1
21-Nov-2014 19:13:08 Setting valves: 16 to 0
21-Nov-2014 19:13:08 Setting valves: 13 to 0
21-Nov-2014 19:13:25 Setting valves: 11 to 0
% Making Code # 27 = [0.00  0.00  0.49  0.00]
21-Nov-2014 19:16:30 Setting valves: 11 to 1
21-Nov-2014 19:16:31 Setting valves: 11 to 1
21-Nov-2014 19:16:31 Setting valves: 13 to 1
21-Nov-2014 19:16:31 Setting valves: 12  18 to 0  0
21-Nov-2014 19:16:32 Setting valves: 24 to 0
21-Nov-2014 19:16:33 Setting valves: 31 to 0
21-Nov-2014 19:16:40 Setting valves: 24 to 1
21-Nov-2014 19:16:41 Setting valves: 20 to 0
21-Nov-2014 19:16:41 Setting valves: 22 to 0
21-Nov-2014 19:16:41 Setting valves: 26 to 0
21-Nov-2014 19:16:41 Setting valves: 19 to 0
21-Nov-2014 19:18:27 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
21-Nov-2014 19:18:27 Setting valves: 12  18 to 1  1
21-Nov-2014 19:18:28 Setting valves: 16 to 0
21-Nov-2014 19:18:28 Setting valves: 13 to 0
21-Nov-2014 19:18:45 Setting valves: 11 to 0
% Making Code # 28 = [0.05  0.08  0.00  0.79]
21-Nov-2014 19:21:50 Setting valves: 11 to 1
21-Nov-2014 19:21:51 Setting valves: 11 to 1
21-Nov-2014 19:21:51 Setting valves: 13 to 1
21-Nov-2014 19:21:51 Setting valves: 12  18 to 0  0
21-Nov-2014 19:21:52 Setting valves: 24 to 0
21-Nov-2014 19:21:53 Setting valves: 31 to 0
21-Nov-2014 19:22:00 Setting valves: 24 to 1
21-Nov-2014 19:22:01 Setting valves: 20 to 0
21-Nov-2014 19:22:01 Setting valves: 22 to 0
21-Nov-2014 19:22:01 Setting valves: 26 to 0
21-Nov-2014 19:22:01 Setting valves: 19 to 0
21-Nov-2014 19:23:47 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
21-Nov-2014 19:23:47 Setting valves: 12  18 to 1  1
21-Nov-2014 19:23:47 Setting valves: 16 to 0
21-Nov-2014 19:23:48 Setting valves: 13 to 0
21-Nov-2014 19:24:03 Setting valves: 11 to 0
% Making Code # 29 = [0.53  0.24  0.00  0.20]
21-Nov-2014 19:27:07 Setting valves: 11 to 1
21-Nov-2014 19:27:08 Setting valves: 11 to 1
21-Nov-2014 19:27:09 Setting valves: 13 to 1
